2023/02/16 10:39:36.189	MON?,DETAIL
2023/02/16 10:39:36.415	38,,STANDBY,0
2023/02/16 10:39:36.877	KEY PROTECT?
2023/02/16 10:39:36.915	OFF
2023/02/16 10:39:37.375	PRGM USE?,RAM
2023/02/16 10:39:37.405	2,1,2
2023/02/16 10:39:38.169	PRGM ERASE,RAM:1
2023/02/16 10:39:38.227	OK:01,PRGM ERASE,RAM:1
2023/02/16 10:39:39.748	PRGM DATA WRITE,PGM1,EDIT START
2023/02/16 10:39:39.938	OK:01,PRGM DATA WRITE,PGM1,EDIT START
2023/02/16 10:39:41.454	PRGM DATA WRITE,PGM1,STEP1,TEMPOFF,TRAMP OFF,TIME 0:01,GRANTY OFF
2023/02/16 10:39:41.561	OK:01,PRGM DATA WRITE,PGM1,STEP1,TEMPOFF,TRAMP OFF,TIME 0:01,GRANTY OFF
2023/02/16 10:39:43.067	PRGM DATA WRITE,PGM1,STEP2,TEMP38,TRAMP OFF,TIME 0:05,GRANTY ON
2023/02/16 10:39:43.171	OK:01,PRGM DATA WRITE,PGM1,STEP2,TEMP38,TRAMP OFF,TIME 0:05,GRANTY ON
2023/02/16 10:39:44.682	PRGM DATA WRITE,PGM1,STEP3,TEMP38,TRAMP OFF,TIME 0:01,GRANTY ON
2023/02/16 10:39:44.781	OK:01,PRGM DATA WRITE,PGM1,STEP3,TEMP38,TRAMP OFF,TIME 0:01,GRANTY ON
2023/02/16 10:39:46.288	PRGM DATA WRITE,PGM1,CYCLE,1
2023/02/16 10:39:46.348	OK:01,PRGM DATA WRITE,PGM1,CYCLE,1
2023/02/16 10:39:47.861	PRGM DATA WRITE,PGM1,HTEMP,65
2023/02/16 10:39:47.937	OK:01,PRGM DATA WRITE,PGM1,HTEMP,65
2023/02/16 10:39:49.448	PRGM DATA WRITE,PGM1,END,OFF
2023/02/16 10:39:49.538	OK:01,PRGM DATA WRITE,PGM1,END,OFF
2023/02/16 10:39:51.049	PRGM DATA WRITE,PGM1,EDIT END
2023/02/16 10:39:51.138	OK:01,PRGM DATA WRITE,PGM1,EDIT END
2023/02/16 10:39:53.895	KEYPROTECT,ON
2023/02/16 10:39:53.939	OK:01,KEYPROTECT,ON
2023/02/16 10:39:57.271	MODE,RUN1
2023/02/16 10:39:57.316	OK:01,MODE,RUN1
2023/02/16 10:39:58.863	MON?,DETAIL
2023/02/16 10:39:58.916	38,,RUN,0
2023/02/16 10:39:59.378	PRGM MON?
2023/02/16 10:39:59.416	1,OFF,0:01,0,0
2023/02/16 10:40:08.874	MON?,DETAIL
2023/02/16 10:40:09.115	38,,RUN,0
2023/02/16 10:40:09.572	PRGM MON?
2023/02/16 10:40:09.735	1,OFF,0:01,0,0
2023/02/16 10:40:18.886	MON?,DETAIL
2023/02/16 10:40:18.926	38,,RUN,0
2023/02/16 10:40:19.384	PRGM MON?
2023/02/16 10:40:19.416	1,OFF,0:01,0,0
2023/02/16 10:40:28.894	MON?,DETAIL
2023/02/16 10:40:28.925	38,,RUN,0
2023/02/16 10:40:29.382	PRGM MON?
2023/02/16 10:40:29.515	1,OFF,0:01,0,0
2023/02/16 10:40:38.900	MON?,DETAIL
2023/02/16 10:40:38.935	37,,RUN,0
2023/02/16 10:40:39.402	PRGM MON?
2023/02/16 10:40:39.435	1,OFF,0:01,0,0
2023/02/16 10:40:48.909	MON?,DETAIL
2023/02/16 10:40:48.946	37,,RUN,0
2023/02/16 10:40:49.409	PRGM MON?
2023/02/16 10:40:49.445	1,OFF,0:01,0,0
2023/02/16 10:40:58.922	MON?,DETAIL
2023/02/16 10:40:59.005	37,,RUN,0
2023/02/16 10:40:59.467	PRGM MON?
2023/02/16 10:40:59.516	2,38,0:05,0,0
2023/02/16 10:41:08.925	MON?,DETAIL
2023/02/16 10:41:09.005	37,,RUN,0
2023/02/16 10:41:09.471	PRGM MON?
2023/02/16 10:41:09.615	2,38,0:05,0,0
2023/02/16 10:41:18.933	MON?,DETAIL
2023/02/16 10:41:19.005	37,,RUN,0
2023/02/16 10:41:19.461	PRGM MON?
2023/02/16 10:41:19.515	2,38,0:05,0,0
2023/02/16 10:41:28.943	MON?,DETAIL
2023/02/16 10:41:29.005	38,,RUN,0
2023/02/16 10:41:29.461	PRGM MON?
2023/02/16 10:41:29.516	2,38,0:05,0,0
2023/02/16 10:41:38.955	MON?,DETAIL
2023/02/16 10:41:39.004	39,,RUN,0
2023/02/16 10:41:39.461	PRGM MON?
2023/02/16 10:41:39.605	2,38,0:05,0,0
2023/02/16 10:41:48.965	MON?,DETAIL
2023/02/16 10:41:49.005	40,,RUN,0
2023/02/16 10:41:49.466	PRGM MON?
2023/02/16 10:41:49.514	2,38,0:05,0,0
2023/02/16 10:41:58.973	MON?,DETAIL
2023/02/16 10:41:59.014	41,,RUN,0
2023/02/16 10:41:59.487	PRGM MON?
2023/02/16 10:41:59.519	2,38,0:05,0,0
2023/02/16 10:42:08.978	MON?,DETAIL
2023/02/16 10:42:09.008	42,,RUN,0
2023/02/16 10:42:09.468	PRGM MON?
2023/02/16 10:42:09.599	2,38,0:05,0,0
2023/02/16 10:42:18.979	MON?,DETAIL
2023/02/16 10:42:19.009	42,,RUN,0
2023/02/16 10:42:19.489	PRGM MON?
2023/02/16 10:42:19.523	2,38,0:05,0,0
2023/02/16 10:42:28.999	MON?,DETAIL
2023/02/16 10:42:29.028	42,,RUN,0
2023/02/16 10:42:29.489	PRGM MON?
2023/02/16 10:42:29.518	2,38,0:05,0,0
2023/02/16 10:42:39.014	MON?,DETAIL
2023/02/16 10:42:39.115	42,,RUN,0
2023/02/16 10:42:39.577	PRGM MON?
2023/02/16 10:42:39.735	2,38,0:05,0,0
2023/02/16 10:42:49.026	MON?,DETAIL
2023/02/16 10:42:49.114	41,,RUN,0
2023/02/16 10:42:49.573	PRGM MON?
2023/02/16 10:42:49.615	2,38,0:05,0,0
2023/02/16 10:42:59.040	MON?,DETAIL
2023/02/16 10:42:59.115	41,,RUN,0
2023/02/16 10:42:59.573	PRGM MON?
2023/02/16 10:42:59.614	2,38,0:05,0,0
2023/02/16 10:43:09.054	MON?,DETAIL
2023/02/16 10:43:09.214	41,,RUN,0
2023/02/16 10:43:09.677	PRGM MON?
2023/02/16 10:43:09.735	2,38,0:05,0,0
2023/02/16 10:43:19.069	MON?,DETAIL
2023/02/16 10:43:19.114	41,,RUN,0
2023/02/16 10:43:19.583	PRGM MON?
2023/02/16 10:43:19.615	2,38,0:05,0,0
2023/02/16 10:43:29.074	MON?,DETAIL
2023/02/16 10:43:29.115	41,,RUN,0
2023/02/16 10:43:29.574	PRGM MON?
2023/02/16 10:43:29.615	2,38,0:05,0,0
2023/02/16 10:43:39.075	MON?,DETAIL
2023/02/16 10:43:39.314	41,,RUN,0
2023/02/16 10:43:39.780	PRGM MON?
2023/02/16 10:43:39.915	2,38,0:05,0,0
2023/02/16 10:43:49.081	MON?,DETAIL
2023/02/16 10:43:49.115	41,,RUN,0
2023/02/16 10:43:49.572	PRGM MON?
2023/02/16 10:43:49.604	2,38,0:05,0,0
2023/02/16 10:43:59.097	MON?,DETAIL
2023/02/16 10:43:59.135	41,,RUN,0
2023/02/16 10:43:59.596	PRGM MON?
2023/02/16 10:43:59.634	2,38,0:05,0,0
2023/02/16 10:44:09.112	MON?,DETAIL
2023/02/16 10:44:09.314	41,,RUN,0
2023/02/16 10:44:09.782	PRGM MON?
2023/02/16 10:44:10.005	2,38,0:05,0,0
2023/02/16 10:44:19.126	MON?,DETAIL
2023/02/16 10:44:19.204	41,,RUN,0
2023/02/16 10:44:19.670	PRGM MON?
2023/02/16 10:44:19.735	2,38,0:05,0,0
2023/02/16 10:44:29.129	MON?,DETAIL
2023/02/16 10:44:29.215	41,,RUN,0
2023/02/16 10:44:29.672	PRGM MON?
2023/02/16 10:44:29.738	2,38,0:05,0,0
2023/02/16 10:44:39.145	MON?,DETAIL
2023/02/16 10:44:39.308	41,,RUN,0
2023/02/16 10:44:39.765	PRGM MON?
2023/02/16 10:44:39.914	2,38,0:05,0,0
2023/02/16 10:44:49.156	MON?,DETAIL
2023/02/16 10:44:49.205	41,,RUN,0
2023/02/16 10:44:49.669	PRGM MON?
2023/02/16 10:44:49.735	2,38,0:05,0,0
2023/02/16 10:44:59.171	MON?,DETAIL
2023/02/16 10:44:59.205	41,,RUN,0
2023/02/16 10:44:59.672	PRGM MON?
2023/02/16 10:44:59.736	2,38,0:05,0,0
2023/02/16 10:45:09.175	MON?,DETAIL
2023/02/16 10:45:09.305	40,,RUN,0
2023/02/16 10:45:09.772	PRGM MON?
2023/02/16 10:45:09.914	2,38,0:05,0,0
2023/02/16 10:45:19.186	MON?,DETAIL
2023/02/16 10:45:19.225	40,,RUN,0
2023/02/16 10:45:19.683	PRGM MON?
2023/02/16 10:45:19.725	2,38,0:05,0,0
2023/02/16 10:45:29.193	MON?,DETAIL
2023/02/16 10:45:29.224	40,,RUN,0
2023/02/16 10:45:29.694	PRGM MON?
2023/02/16 10:45:29.736	2,38,0:05,0,0
2023/02/16 10:45:39.204	MON?,DETAIL
2023/02/16 10:45:39.305	40,,RUN,0
2023/02/16 10:45:39.762	PRGM MON?
2023/02/16 10:45:39.804	2,38,0:04,0,0
2023/02/16 10:45:49.221	MON?,DETAIL
2023/02/16 10:45:49.305	40,,RUN,0
2023/02/16 10:45:49.766	PRGM MON?
2023/02/16 10:45:49.805	2,38,0:04,0,0
2023/02/16 10:45:59.230	MON?,DETAIL
2023/02/16 10:45:59.305	40,,RUN,0
2023/02/16 10:45:59.772	PRGM MON?
2023/02/16 10:45:59.804	2,38,0:04,0,0
2023/02/16 10:46:09.236	MON?,DETAIL
2023/02/16 10:46:09.304	40,,RUN,0
2023/02/16 10:46:09.765	PRGM MON?
2023/02/16 10:46:09.914	2,38,0:04,0,0
2023/02/16 10:46:19.244	MON?,DETAIL
2023/02/16 10:46:19.304	40,,RUN,0
2023/02/16 10:46:19.773	PRGM MON?
2023/02/16 10:46:19.805	2,38,0:04,0,0
2023/02/16 10:46:29.256	MON?,DETAIL
2023/02/16 10:46:29.304	40,,RUN,0
2023/02/16 10:46:29.768	PRGM MON?
2023/02/16 10:46:29.804	2,38,0:04,0,0
2023/02/16 10:46:39.264	MON?,DETAIL
2023/02/16 10:46:39.395	40,,RUN,0
2023/02/16 10:46:39.855	PRGM MON?
2023/02/16 10:46:40.015	2,38,0:03,0,0
2023/02/16 10:46:49.278	MON?,DETAIL
2023/02/16 10:46:49.314	40,,RUN,0
2023/02/16 10:46:49.775	PRGM MON?
2023/02/16 10:46:49.804	2,38,0:03,0,0
2023/02/16 10:46:59.291	MON?,DETAIL
2023/02/16 10:46:59.325	39,,RUN,0
2023/02/16 10:46:59.787	PRGM MON?
2023/02/16 10:46:59.824	2,38,0:03,0,0
2023/02/16 10:47:09.301	MON?,DETAIL
2023/02/16 10:47:09.335	39,,RUN,0
2023/02/16 10:47:09.800	PRGM MON?
2023/02/16 10:47:09.914	2,38,0:03,0,0
2023/02/16 10:47:19.304	MON?,DETAIL
2023/02/16 10:47:19.395	39,,RUN,0
2023/02/16 10:47:19.864	PRGM MON?
2023/02/16 10:47:19.915	2,38,0:03,0,0
2023/02/16 10:47:29.307	MON?,DETAIL
2023/02/16 10:47:29.395	39,,RUN,0
2023/02/16 10:47:29.860	PRGM MON?
2023/02/16 10:47:29.914	2,38,0:03,0,0
2023/02/16 10:47:39.313	MON?,DETAIL
2023/02/16 10:47:39.404	39,,RUN,0
2023/02/16 10:47:39.863	PRGM MON?
2023/02/16 10:47:40.114	2,38,0:02,0,0
2023/02/16 10:47:49.317	MON?,DETAIL
2023/02/16 10:47:49.393	39,,RUN,0
2023/02/16 10:47:49.849	PRGM MON?
2023/02/16 10:47:49.914	2,38,0:02,0,0
2023/02/16 10:47:59.319	MON?,DETAIL
2023/02/16 10:47:59.396	39,,RUN,0
2023/02/16 10:47:59.865	PRGM MON?
2023/02/16 10:47:59.914	2,38,0:02,0,0
2023/02/16 10:48:09.323	MON?,DETAIL
2023/02/16 10:48:09.394	39,,RUN,0
2023/02/16 10:48:09.854	PRGM MON?
2023/02/16 10:48:09.914	2,38,0:02,0,0
2023/02/16 10:48:19.326	MON?,DETAIL
2023/02/16 10:48:19.394	39,,RUN,0
2023/02/16 10:48:19.856	PRGM MON?
2023/02/16 10:48:19.915	2,38,0:02,0,0
2023/02/16 10:48:29.339	MON?,DETAIL
2023/02/16 10:48:29.393	39,,RUN,0
2023/02/16 10:48:29.854	PRGM MON?
2023/02/16 10:48:29.914	2,38,0:02,0,0
2023/02/16 10:48:39.348	MON?,DETAIL
2023/02/16 10:48:39.394	39,,RUN,0
2023/02/16 10:48:39.863	PRGM MON?
2023/02/16 10:48:39.914	2,38,0:01,0,0
2023/02/16 10:48:49.357	MON?,DETAIL
2023/02/16 10:48:49.395	39,,RUN,0
2023/02/16 10:48:49.862	PRGM MON?
2023/02/16 10:48:49.914	2,38,0:01,0,0
2023/02/16 10:48:59.372	MON?,DETAIL
2023/02/16 10:48:59.424	39,,RUN,0
2023/02/16 10:48:59.886	PRGM MON?
2023/02/16 10:48:59.924	2,38,0:01,0,0
2023/02/16 10:49:09.374	MON?,DETAIL
2023/02/16 10:49:09.504	39,,RUN,0
2023/02/16 10:49:09.962	PRGM MON?
2023/02/16 10:49:10.114	2,38,0:01,0,0
2023/02/16 10:49:19.391	MON?,DETAIL
2023/02/16 10:49:19.436	39,,RUN,0
2023/02/16 10:49:19.903	PRGM MON?
