File,oven3_20220111-120918.csv
Recipe,SDR1.csv
Operator,76
Input Product,sdr1test,a123456789




































Time,Temperature,Status,Alarm,Alarm Detail
2022/01/11 12:09:18,112,RUN,0
2022/01/11 12:09:28,110,RUN,0
2022/01/11 12:09:38,110,RUN,0
2022/01/11 12:09:48,112,RUN,0
2022/01/11 12:09:58,115,RUN,0
2022/01/11 12:10:08,117,RUN,0
2022/01/11 12:10:18,119,RUN,0
2022/01/11 12:10:28,120,RUN,0
2022/01/11 12:10:39,121,RUN,0
2022/01/11 12:10:48,121,RUN,0
2022/01/11 12:10:58,121,RUN,0
2022/01/11 12:11:08,121,RUN,0
2022/01/11 12:11:18,121,RUN,0
2022/01/11 12:11:28,121,RUN,0
2022/01/11 12:11:38,121,RUN,0
2022/01/11 12:11:48,121,RUN,0
2022/01/11 12:11:58,121,RUN,0
2022/01/11 12:12:08,121,RUN,0
2022/01/11 12:12:18,121,RUN,0
2022/01/11 12:12:28,121,RUN,0
2022/01/11 12:12:39,122,RUN,0
2022/01/11 12:12:48,122,RUN,0
2022/01/11 12:12:58,122,RUN,0
2022/01/11 12:13:09,122,RUN,0
2022/01/11 12:13:18,122,RUN,0
2022/01/11 12:13:28,122,RUN,0
2022/01/11 12:13:39,122,RUN,0
2022/01/11 12:13:48,122,RUN,0
2022/01/11 12:13:58,121,RUN,0
2022/01/11 12:14:09,121,RUN,0
2022/01/11 12:14:19,121,RUN,0
2022/01/11 12:14:29,121,RUN,0
2022/01/11 12:14:39,121,RUN,0
2022/01/11 12:14:49,121,RUN,0
2022/01/11 12:14:59,121,RUN,0
2022/01/11 12:15:09,121,RUN,0
2022/01/11 12:15:19,121,RUN,0
2022/01/11 12:15:29,121,RUN,0
2022/01/11 12:15:39,121,RUN,0
2022/01/11 12:15:49,121,STANDBY,0
