2023/03/03 14:54:25.834	MON?,DETAIL
2023/03/03 14:54:25.912	40,,OFF,0
2023/03/03 14:54:26.381	KEY PROTECT?
2023/03/03 14:54:26.412	ON
2023/03/03 14:54:26.866	KEYPROTECT,OFF
2023/03/03 14:54:26.912	OK:01,KEYPROTECT,OFF
2023/03/03 14:54:27.678	MODE,STANDBY
2023/03/03 14:54:27.709	OK:01,MODE,STANDBY
2023/03/03 14:54:28.475	MON?,DETAIL
2023/03/03 14:54:28.506	40,,STANDBY,0
2023/03/03 14:54:28.975	PRGM USE?,RAM
2023/03/03 14:54:29.006	2,1,2
2023/03/03 14:54:29.772	PRGM ERASE,RAM:1
2023/03/03 14:54:29.818	OK:01,PRGM ERASE,RAM:1
2023/03/03 14:54:31.334	PRGM DATA WRITE,PGM1,EDIT START
2023/03/03 14:54:31.412	OK:01,PRGM DATA WRITE,PGM1,EDIT START
2023/03/03 14:54:32.928	PRGM DATA WRITE,PGM1,STEP1,TEMPOFF,TRAMP OFF,TIME 00:01,GRANTY OFF
2023/03/03 14:54:33.037	OK:01,PRGM DATA WRITE,PGM1,STEP1,TEMPOFF,TRAMP OFF,TIME 00:01,GRANTY OFF
2023/03/03 14:54:34.553	PRGM DATA WRITE,PGM1,STEP2,TEMP55,TRAMP OFF,TIME 00:05,GRANTY ON
2023/03/03 14:54:34.647	OK:01,PRGM DATA WRITE,PGM1,STEP2,TEMP55,TRAMP OFF,TIME 00:05,GRANTY ON
2023/03/03 14:54:36.162	PRGM DATA WRITE,PGM1,STEP3,TEMP40,TRAMP OFF,TIME 00:03,GRANTY ON
2023/03/03 14:54:36.334	OK:01,PRGM DATA WRITE,PGM1,STEP3,TEMP40,TRAMP OFF,TIME 00:03,GRANTY ON
2023/03/03 14:54:37.850	PRGM DATA WRITE,PGM1,CYCLE,1
2023/03/03 14:54:37.897	OK:01,PRGM DATA WRITE,PGM1,CYCLE,1
2023/03/03 14:54:39.428	PRGM DATA WRITE,PGM1,HTEMP,65
2023/03/03 14:54:39.600	OK:01,PRGM DATA WRITE,PGM1,HTEMP,65
2023/03/03 14:54:41.115	PRGM DATA WRITE,PGM1,END,OFF
2023/03/03 14:54:41.193	OK:01,PRGM DATA WRITE,PGM1,END,OFF
2023/03/03 14:54:42.709	PRGM DATA WRITE,PGM1,EDIT END
2023/03/03 14:54:42.803	OK:01,PRGM DATA WRITE,PGM1,EDIT END
2023/03/03 14:54:45.787	KEYPROTECT,ON
2023/03/03 14:54:45.881	OK:01,KEYPROTECT,ON
2023/03/03 14:54:47.667	MODE,RUN1
2023/03/03 14:54:47.699	OK:01,MODE,RUN1
2023/03/03 14:54:49.292	MON?,DETAIL
2023/03/03 14:54:49.370	40,,RUN,0
2023/03/03 14:54:49.839	PRGM MON?
2023/03/03 14:54:49.886	1,OFF,0:01,0,0
2023/03/03 14:54:59.295	MON?,DETAIL
2023/03/03 14:54:59.373	40,,RUN,0
2023/03/03 14:54:59.841	PRGM MON?
2023/03/03 14:54:59.888	1,OFF,0:01,0,0
2023/03/03 14:55:09.310	MON?,DETAIL
2023/03/03 14:55:09.373	39,,RUN,0
2023/03/03 14:55:09.841	PRGM MON?
2023/03/03 14:55:09.888	1,OFF,0:01,0,0
2023/03/03 14:55:19.312	MON?,DETAIL
2023/03/03 14:55:19.375	39,,RUN,0
2023/03/03 14:55:19.844	PRGM MON?
2023/03/03 14:55:19.891	1,OFF,0:01,0,0
2023/03/03 14:55:29.328	MON?,DETAIL
2023/03/03 14:55:29.375	38,,RUN,0
2023/03/03 14:55:29.844	PRGM MON?
2023/03/03 14:55:29.891	1,OFF,0:01,0,0
2023/03/03 14:55:39.331	MON?,DETAIL
2023/03/03 14:55:39.362	38,,RUN,0
2023/03/03 14:55:39.831	PRGM MON?
2023/03/03 14:55:39.893	1,OFF,0:01,0,0
2023/03/03 14:55:49.332	MON?,DETAIL
2023/03/03 14:55:49.379	37,,RUN,0
2023/03/03 14:55:49.848	PRGM MON?
2023/03/03 14:55:49.895	2,55,0:05,0,0
2023/03/03 14:55:59.345	MON?,DETAIL
2023/03/03 14:55:59.377	37,,RUN,0
2023/03/03 14:55:59.845	PRGM MON?
2023/03/03 14:55:59.892	2,55,0:05,0,0
2023/03/03 14:56:09.361	MON?,DETAIL
2023/03/03 14:56:09.392	38,,RUN,0
2023/03/03 14:56:09.845	PRGM MON?
2023/03/03 14:56:10.002	2,55,0:05,0,0
2023/03/03 14:56:19.377	MON?,DETAIL
2023/03/03 14:56:19.470	41,,RUN,0
2023/03/03 14:56:19.942	PRGM MON?
2023/03/03 14:56:19.973	2,55,0:05,0,0
2023/03/03 14:56:29.391	MON?,DETAIL
2023/03/03 14:56:29.469	43,,RUN,0
2023/03/03 14:56:29.937	PRGM MON?
2023/03/03 14:56:29.969	2,55,0:05,0,0
2023/03/03 14:56:39.393	MON?,DETAIL
2023/03/03 14:56:39.474	46,,RUN,0
2023/03/03 14:56:39.943	PRGM MON?
2023/03/03 14:56:40.084	2,55,0:05,0,0
2023/03/03 14:56:49.396	MON?,DETAIL
2023/03/03 14:56:49.474	48,,RUN,0
2023/03/03 14:56:49.943	PRGM MON?
2023/03/03 14:56:49.990	2,55,0:05,0,0
2023/03/03 14:56:59.412	MON?,DETAIL
2023/03/03 14:56:59.474	51,,RUN,0
2023/03/03 14:56:59.943	PRGM MON?
2023/03/03 14:56:59.959	2,55,0:05,0,0
2023/03/03 14:57:09.427	MON?,DETAIL
2023/03/03 14:57:09.474	53,,RUN,0
2023/03/03 14:57:09.943	PRGM MON?
2023/03/03 14:57:10.084	2,55,0:05,0,0
2023/03/03 14:57:19.430	MON?,DETAIL
2023/03/03 14:57:19.477	54,,RUN,0
2023/03/03 14:57:19.948	PRGM MON?
2023/03/03 14:57:19.979	2,55,0:05,0,0
2023/03/03 14:57:29.432	MON?,DETAIL
2023/03/03 14:57:29.479	55,,RUN,0
2023/03/03 14:57:29.948	PRGM MON?
2023/03/03 14:57:29.979	2,55,0:05,0,0
2023/03/03 14:57:39.437	MON?,DETAIL
2023/03/03 14:57:39.671	56,,RUN,0
2023/03/03 14:57:40.140	PRGM MON?
2023/03/03 14:57:40.172	2,55,0:05,0,0
2023/03/03 14:57:49.440	MON?,DETAIL
2023/03/03 14:57:49.471	56,,RUN,0
2023/03/03 14:57:49.940	PRGM MON?
2023/03/03 14:57:49.971	2,55,0:05,0,0
2023/03/03 14:57:59.450	MON?,DETAIL
2023/03/03 14:57:59.482	56,,RUN,0
2023/03/03 14:57:59.951	PRGM MON?
2023/03/03 14:57:59.982	2,55,0:05,0,0
2023/03/03 14:58:09.452	MON?,DETAIL
2023/03/03 14:58:09.671	56,,RUN,0
2023/03/03 14:58:10.140	PRGM MON?
2023/03/03 14:58:10.296	2,55,0:05,0,0
