File,oven20_20230302-112255.csv
Recipe,JUS3.csv
Operator,1
Input Product,CS700FH1202E1W273H5XB,      test




































Time,Temperature,Status,Alarm,Alarm Detail
2023/03/02 11:22:56,22,RUN,0
2023/03/02 11:23:06,22,RUN,0
2023/03/02 11:23:16,22,RUN,0
2023/03/02 11:23:26,22,RUN,0
2023/03/02 11:23:36,22,RUN,0
2023/03/02 11:23:46,22,RUN,0
2023/03/02 11:23:56,22,RUN,0
2023/03/02 11:24:06,22,RUN,0
2023/03/02 11:24:16,22,RUN,0
2023/03/02 11:24:26,22,RUN,0
2023/03/02 11:24:36,22,RUN,0
2023/03/02 11:24:46,22,RUN,0
2023/03/02 11:24:56,22,RUN,0
2023/03/02 11:25:06,22,RUN,0
2023/03/02 11:25:16,22,RUN,0
2023/03/02 11:25:26,22,RUN,0
2023/03/02 11:25:36,22,RUN,0
2023/03/02 11:25:46,22,RUN,0
2023/03/02 11:25:56,22,RUN,0
2023/03/02 11:26:06,22,RUN,0
2023/03/02 11:26:16,22,RUN,0
2023/03/02 11:26:26,22,RUN,0
2023/03/02 11:26:36,22,RUN,0
2023/03/02 11:26:46,22,RUN,0
2023/03/02 11:26:56,22,RUN,0
2023/03/02 11:27:06,22,RUN,0
2023/03/02 11:27:16,22,RUN,0
2023/03/02 11:27:26,22,RUN,0
2023/03/02 11:27:36,22,RUN,0
2023/03/02 11:27:46,22,RUN,0
2023/03/02 11:27:56,22,RUN,0
2023/03/02 11:28:06,22,RUN,0
2023/03/02 11:28:16,22,RUN,0
2023/03/02 11:28:26,22,RUN,0
2023/03/02 11:28:36,22,RUN,0
2023/03/02 11:28:46,22,RUN,0
2023/03/02 11:28:56,22,RUN,0
2023/03/02 11:29:06,22,RUN,0
2023/03/02 11:29:16,22,RUN,0
2023/03/02 11:29:26,22,RUN,0
2023/03/02 11:29:36,22,RUN,0
2023/03/02 11:29:46,22,RUN,0
2023/03/02 11:29:56,22,RUN,0
2023/03/02 11:30:06,22,RUN,0
2023/03/02 11:30:16,22,RUN,0
2023/03/02 11:30:26,22,RUN,0
2023/03/02 11:30:36,22,RUN,0
2023/03/02 11:30:47,22,RUN,0
2023/03/02 11:30:56,22,RUN,0
2023/03/02 11:31:06,22,RUN,0
2023/03/02 11:31:16,22,RUN,0
2023/03/02 11:31:26,22,RUN,0
2023/03/02 11:31:36,22,RUN,0
2023/03/02 11:31:46,22,RUN,0
2023/03/02 11:31:56,22,RUN,0
2023/03/02 11:32:06,22,RUN,0
2023/03/02 11:32:17,22,RUN,0
2023/03/02 11:32:27,22,RUN,0
2023/03/02 11:32:37,22,RUN,0
2023/03/02 11:32:47,22,RUN,0
2023/03/02 11:32:57,22,RUN,0
2023/03/02 11:33:07,22,RUN,0
2023/03/02 11:33:17,22,RUN,0
2023/03/02 11:33:27,22,RUN,0
2023/03/02 11:33:37,22,RUN,0
2023/03/02 11:33:47,22,RUN,0
2023/03/02 11:33:57,22,RUN,0
2023/03/02 11:34:07,22,RUN,0
2023/03/02 11:34:17,22,RUN,0
2023/03/02 11:34:27,22,RUN,0
2023/03/02 11:34:37,22,RUN,0
2023/03/02 11:34:47,22,RUN,0
2023/03/02 11:34:57,22,RUN,0
2023/03/02 11:35:07,22,RUN,0
2023/03/02 11:35:17,22,RUN,0
2023/03/02 11:35:27,22,RUN,0
2023/03/02 11:35:37,22,RUN,0
2023/03/02 11:35:47,22,RUN,0
2023/03/02 11:35:57,22,RUN,0
2023/03/02 11:36:07,22,RUN,0
2023/03/02 11:36:17,22,RUN,0
2023/03/02 11:36:27,22,RUN,0
2023/03/02 11:36:37,22,RUN,0
2023/03/02 11:36:47,22,RUN,0
2023/03/02 11:36:57,22,RUN,0
2023/03/02 11:37:07,22,RUN,0
2023/03/02 11:37:17,22,RUN,0
2023/03/02 11:37:27,22,RUN,0
2023/03/02 11:37:37,22,RUN,0
2023/03/02 11:37:47,22,RUN,0
2023/03/02 11:37:57,22,RUN,0
2023/03/02 11:38:07,22,RUN,0
2023/03/02 11:38:17,23,RUN,0
2023/03/02 11:38:27,23,RUN,0
2023/03/02 11:38:37,23,RUN,0
2023/03/02 11:38:47,23,RUN,0
2023/03/02 11:38:57,23,RUN,0
2023/03/02 11:39:07,23,RUN,0
2023/03/02 11:39:17,23,RUN,0
2023/03/02 11:39:27,23,RUN,0
2023/03/02 11:39:37,23,RUN,0
