
"TESTER","4000 Optima","20236819"
"DATE","2020/08/26"
"TIME","14:43:54"
"TESTGROUP","BALL SHEAR 250g"
"Product","CLU028H0701C4-000        20825DD001"
"Operator","8011425"
"Bonder","1"
"Chip-Place","BS-LED-Anode"
"USERFIELD5",""
"USERFIELD6",""
"USERFIELD7",""
"USERFIELD8",""
"USERFIELD9",""
"USERFIELD10",""
"TEST",60.201,"4",""
"TEST",61.319,"4",""
"TEST",62.579,"4",""
"TEST",60.748,"4",""
"TEST",60.744,"4",""
"TEST",59.872,"4",""
"TEST",63.228,"4",""
"TEST",63.311,"4",""
"TEST",64.346,"4",""
"TEST",61.415,"4",""
