
"TESTER","4000 Optima","20236819"
"DATE","2020/09/23"
"TIME","19:15:18"
"TESTGROUP","BALL SHEAR 250g"
"Product","CLUN52H3618C4-00A        20918DD003"
"Operator","8011269"
"Bonder","3"
"Chip-Place","BS-Lead-Bump"
"USERFIELD5",""
"USERFIELD6",""
"USERFIELD7",""
"USERFIELD8",""
"USERFIELD9",""
"USERFIELD10",""
"TEST",95.972,"4",""
"TEST",102.68,"4",""
"TEST",110.29,"4",""
"TEST",111.29,"4",""
"TEST",111.05,"4",""
"TEST",96.363,"4",""
"TEST",101.54,"4",""
"TEST",98.558,"4",""
"TEST",110.03,"4",""
"TEST",115.75,"4",""
