
"TESTER","4000 Optima","20236819"
"DATE","2020/09/28"
"TIME","23:52:10"
"TESTGROUP","BALL SHEAR 250g"
"Product","MSL937H2414C4-0AC        20925DD001"
"Operator","8011269"
"Bonder","8"
"Chip-Place","BS-LED-Anode"
"USERFIELD5",""
"USERFIELD6",""
"USERFIELD7",""
"USERFIELD8",""
"USERFIELD9",""
"USERFIELD10",""
"TEST",59.546,"4",""
"TEST",61.065,"4",""
"TEST",56.006,"4",""
"TEST",57.946,"4",""
"TEST",58.288,"4",""
"TEST",61.559,"4",""
"TEST",59.532,"4",""
"TEST",60.186,"4",""
"TEST",60.904,"4",""
"TEST",62.116,"4",""
