
"TESTER","4000 Optima","20236819"
"DATE","2020/09/04"
"TIME","15:31:11"
"TESTGROUP","DIE SHEAR 2.0KG"
"Product","CLU028H0701C4-000        20902DD003"
"Operator","8010708"
"Bonder","328"
"Chip-Place","DS-LED-Blue"
"USERFIELD5",""
"USERFIELD6",""
"USERFIELD7",""
"USERFIELD8",""
"USERFIELD9",""
"USERFIELD10",""
"TEST",603.31,"2",""
"TEST",486.82,"2",""
"TEST",600.37,"2",""
"TEST",324.36,"2",""
"TEST",531.80,"2",""
"TEST",572.69,"2",""
"TEST",558.13,"2",""
