
"TESTER","4000 Optima","20236819"
"DATE","2020/09/23"
"TIME","11:50:08"
"TESTGROUP","BALL SHEAR 250g"
"Product","CLUN52H3618C4-00A        20917DD002"
"Operator","8011269"
"Bonder","3"
"Chip-Place","BS-LED-Bump"
"USERFIELD5",""
"USERFIELD6",""
"USERFIELD7",""
"USERFIELD8",""
"USERFIELD9",""
"USERFIELD10",""
"TEST",56.809,"2",""
"TEST",54.178,"2",""
"TEST",55.691,"3",""
"TEST",60.088,"3",""
"TEST",56.589,"2",""
"TEST",56.804,"3",""
"TEST",55.659,"3",""
"TEST",54.061,"2",""
"TEST",57.362,"2",""
"TEST",54.887,"2",""
