
"TESTER","4000 Optima","20236819"
"DATE","2020/09/23"
"TIME","19:08:27"
"TESTGROUP","PULL CUT 25g"
"Product","CLUN52H3618C4-00A        20918DD003"
"Operator","8011269"
"Bonder","3"
"Chip-Place","PC-ZD-P-P"
"USERFIELD5",""
"USERFIELD6",""
"USERFIELD7",""
"USERFIELD8",""
"USERFIELD9",""
"USERFIELD10",""
"TEST",6.8712,"2",""
"TEST",7.0895,"2",""
"TEST",6.9782,"2",""
"TEST",7.0393,"2",""
"TEST",6.7474,"2",""
"TEST",6.6242,"2",""
"TEST",7.0579,"2",""
"TEST",6.6875,"2",""
"TEST",7.0244,"2",""
"TEST",6.7877,"2",""

