
"TESTER","4000 Optima","20236819"
"DATE","2020/09/25"
"TIME","18:37:26"
"TESTGROUP","DIE SHEAR 400G"
"Product","MHL944H4711C4W0AA        20924DD015"
"Operator","8011512"
"Bonder","334"
"Chip-Place","DS-ZD"
"USERFIELD5",""
"USERFIELD6",""
"USERFIELD7",""
"USERFIELD8",""
"USERFIELD9",""
"USERFIELD10",""
"TEST",81.561,"2",""
"TEST",86.925,"2",""
"TEST",90.485,"2",""
"TEST",91.721,"2",""
