
"TESTER","4000 Optima","20236819"
"DATE","2020/09/18"
"TIME","11:34:33"
"TESTGROUP","PULL CUT 25g"
"Product","CLUN52H3618C4-00A        20916DD001"
"Operator","8011269"
"Bonder","3"
"Chip-Place","PC-LED-P-P"
"USERFIELD5",""
"USERFIELD6",""
"USERFIELD7",""
"USERFIELD8",""
"USERFIELD9",""
"USERFIELD10",""
"TEST",6.4061,"2",""
"TEST",7.3564,"2",""
"TEST",6.7249,"2",""
"TEST",6.3537,"2",""
"TEST",6.5405,"2",""
"TEST",6.9638,"2",""
"TEST",6.8993,"2",""
"TEST",6.3380,"2",""
"TEST",6.7252,"2",""
"TEST",6.5276,"2",""
