
"TESTER","4000 Optima","20236819"
"DATE","2020/09/11"
"TIME","10:27:16"
"TESTGROUP","PULL CUT 25g"
"Product","CLU028H0701C4-000        20902DD003"
"Operator","8011425"
"Bonder","1"
"Chip-Place","PC-ZD-Pull"
"USERFIELD5",""
"USERFIELD6",""
"USERFIELD7",""
"USERFIELD8",""
"USERFIELD9",""
"USERFIELD10",""
"TEST",13.282,"2",""
"TEST",12.827,"2",""
"TEST",11.907,"2",""
"TEST",13.299,"2",""
"TEST",12.861,"2",""
