
"TESTER","4000 Optima","20236819"
"DATE","2020/08/27"
"TIME","12:58:53"
"TESTGROUP","BALL SHEAR 250g"
"Product","CLU028H0701C4-000        20826DD003"
"Operator","8011425"
"Bonder","1"
"Chip-Place","BS-Lead-Bump"
"USERFIELD5",""
"USERFIELD6",""
"USERFIELD7",""
"USERFIELD8",""
"USERFIELD9",""
"USERFIELD10",""
"TEST",116.17,"4",""
"TEST",111.37,"4",""
"TEST",103.32,"4",""
"TEST",115.56,"4",""
"TEST",111.71,"4",""
"TEST",107.99,"4",""
"TEST",108.67,"4",""
"TEST",110.48,"4",""
"TEST",111.14,"4",""
"TEST",113.54,"4",""
