
"TESTER","4000 Optima","20236819"
"DATE","2020/09/23"
"TIME","19:12:53"
"TESTGROUP","BALL SHEAR 250g"
"Product","CLUN52H3618C4-00A        20918DD003"
"Operator","8011269"
"Bonder","3"
"Chip-Place","BS-ZD-Ball"
"USERFIELD5",""
"USERFIELD6",""
"USERFIELD7",""
"USERFIELD8",""
"USERFIELD9",""
"USERFIELD10",""
"TEST",55.537,"4",""
"TEST",51.952,"4",""
"TEST",51.184,"4",""
"TEST",48.541,"4",""
"TEST",51.670,"4",""
"TEST",51.134,"4",""
"TEST",54.033,"4",""
"TEST",52.631,"4",""
"TEST",52.413,"4",""
"TEST",49.375,"4",""
