
"TESTER","4000 Optima","20236819"
"DATE","2020/09/23"
"TIME","11:31:44"
"TESTGROUP","PULL CUT 25g"
"Product","CLUN52H3618C4-00A        20917DD002"
"Operator","8011269"
"Bonder","3"
"Chip-Place","PC-ZD-Pull"
"USERFIELD5",""
"USERFIELD6",""
"USERFIELD7",""
"USERFIELD8",""
"USERFIELD9",""
"USERFIELD10",""
"TEST",6.9983,"2",""
"TEST",6.4374,"2",""
"TEST",7.2527,"2",""
"TEST",6.8037,"2",""
"TEST",7.4484,"2",""
"TEST",7.6207,"2",""
"TEST",7.0252,"2",""
"TEST",7.0861,"2",""
"TEST",7.3219,"2",""
"TEST",7.2819,"2",""
