
"TESTER","4000 Optima","20236819"
"DATE","2020/08/27"
"TIME","08:58:38"
"TESTGROUP","DIE SHEAR 2.0KG"
"Product","CLU028H0701C4-000        20826DD003"
"Operator","8011512"
"Bonder","328"
"Chip-Place","DS-LED-Blue"
"USERFIELD5",""
"USERFIELD6",""
"USERFIELD7",""
"USERFIELD8",""
"USERFIELD9",""
"USERFIELD10",""
"TEST",588.38,"2",""
"TEST",478.76,"2",""
"TEST",707.14,"2",""
"TEST",555.15,"2",""
"TEST",411.96,"2",""
"TEST",498.10,"2",""
"TEST",726.60,"2",""
"TEST",709.15,"2",""
"TEST",579.79,"2",""
"TEST",531.74,"2",""
