
"TESTER","4000 Optima","20236819"
"DATE","2020/09/23"
"TIME","19:18:40"
"TESTGROUP","BALL SHEAR 250g"
"Product","CLUN52H3618C4-00A        20918DD003"
"Operator","8011269"
"Bonder","3"
"Chip-Place","BS-LED-Anode"
"USERFIELD5",""
"USERFIELD6",""
"USERFIELD7",""
"USERFIELD8",""
"USERFIELD9",""
"USERFIELD10",""
"TEST",56.205,"2",""
"TEST",57.331,"2",""
"TEST",58.956,"3",""
"TEST",55.808,"3",""
"TEST",55.050,"2",""
"TEST",57.084,"2",""
"TEST",56.133,"2",""
"TEST",52.452,"2",""
"TEST",56.366,"3",""
"TEST",50.982,"2",""
