
"TESTER","4000 Optima","20236819"
"DATE","2020/09/24"
"TIME","13:17:38"
"TESTGROUP","PULL CUT 25g"
"Product","MHL944H4711C4W0AA        20923DD001"
"Operator","8011269"
"Bonder","9"
"Chip-Place","PC-ZD-Pull"
"USERFIELD5",""
"USERFIELD6",""
"USERFIELD7",""
"USERFIELD8",""
"USERFIELD9",""
"USERFIELD10",""
"TEST",14.162,"2",""
"TEST",12.538,"2",""
"TEST",12.510,"2",""
"TEST",13.105,"2",""
"TEST",14.033,"2",""
"TEST",12.324,"2",""
"TEST",14.077,"2",""
"TEST",12.869,"2",""
"TEST",12.783,"2",""
"TEST",13.566,"2",""
