
"TESTER","4000 Optima","20236819"
"DATE","2020/09/11"
"TIME","10:33:52"
"TESTGROUP","BALL SHEAR 250g"
"Product","CLU028H0701C4-000        20902DD003"
"Operator","8011425"
"Bonder","1"
"Chip-Place","BS-Lead-Bump"
"USERFIELD5",""
"USERFIELD6",""
"USERFIELD7",""
"USERFIELD8",""
"USERFIELD9",""
"USERFIELD10",""
"TEST",108.24,"4",""
"TEST",91.451,"4",""
"TEST",103.38,"4",""
"TEST",107.07,"4",""
"TEST",105.52,"4",""
