
"TESTER","4000 Optima","20236819"
"DATE","2020/09/24"
"TIME","13:23:13"
"TESTGROUP","BALL SHEAR 250g"
"Product","MHL944H4711C4W0AA        20923DD001"
"Operator","8011269"
"Bonder","9"
"Chip-Place","BS-ZD-Bump"
"USERFIELD5",""
"USERFIELD6",""
"USERFIELD7",""
"USERFIELD8",""
"USERFIELD9",""
"USERFIELD10",""
"TEST",50.414,"4",""
"TEST",51.367,"4",""
"TEST",51.128,"4",""
"TEST",50.269,"4",""
"TEST",51.964,"4",""
"TEST",52.963,"4",""
"TEST",53.573,"4",""
"TEST",54.927,"4",""
"TEST",52.251,"4",""
"TEST",55.450,"4",""
