
"TESTER","4000 Optima","20236819"
"DATE","2020/09/29"
"TIME","00:00:08"
"TESTGROUP","BALL SHEAR 250g"
"Product","MSL937H2414C4-0AC        20925DD001"
"Operator","8011269"
"Bonder","8"
"Chip-Place","BS-ZD-Ball"
"USERFIELD5",""
"USERFIELD6",""
"USERFIELD7",""
"USERFIELD8",""
"USERFIELD9",""
"USERFIELD10",""
"TEST",75.547,"4",""
"TEST",72.116,"4",""
"TEST",75.011,"4",""
"TEST",68.249,"4",""
"TEST",67.561,"4",""
"TEST",76.714,"4",""
"TEST",67.337,"4",""
"TEST",70.027,"4",""
"TEST",71.048,"4",""
"TEST",64.952,"4",""
