
"TESTER","4000 Optima","20236819"
"DATE","2020/09/25"
"TIME","05:26:51"
"TESTGROUP","BALL SHEAR 250g"
"Product","MHL944H4711C4W0AA        20923DD008"
"Operator","8011425"
"Bonder","7"
"Chip-Place","BS-LED-Bump"
"USERFIELD5",""
"USERFIELD6",""
"USERFIELD7",""
"USERFIELD8",""
"USERFIELD9",""
"USERFIELD10",""
"TEST",52.876,"4",""
"TEST",58.959,"4",""
"TEST",53.866,"4",""
