
"TESTER","4000 Optima","20236819"
"DATE","2020/09/27"
"TIME","02:09:18"
"TESTGROUP","DIE SHEAR 2.0KG"
"Product","MSL937H2414C4-0AC        20925DD001"
"Operator","8010708"
"Bonder","333"
"Chip-Place","DS-LED-Blue"
"USERFIELD5",""
"USERFIELD6",""
"USERFIELD7",""
"USERFIELD8",""
"USERFIELD9",""
"USERFIELD10",""
"TEST",539.95,"2",""
"TEST",489.71,"2",""
"TEST",504.38,"2",""
"TEST",564.71,"2",""
"TEST",559.81,"2",""
"TEST",575.38,"2",""
"TEST",546.73,"2",""
"TEST",592.29,"2",""
"TEST",594.57,"2",""
"TEST",448.05,"2",""
