
"TESTER","4000 Optima","20236819"
"DATE","2020/09/02"
"TIME","08:43:08"
"TESTGROUP","DIE SHEAR 2.0KG"
"Product","CLU028H0701C4-000        20901DD001"
"Operator","8010708"
"Bonder","328"
"Chip-Place","DS-LED-Blue"
"USERFIELD5",""
"USERFIELD6",""
"USERFIELD7",""
"USERFIELD8",""
"USERFIELD9",""
"USERFIELD10",""
"TEST",568.77,"2",""
"TEST",419.11,"2",""
"TEST",569.51,"2",""
"TEST",292.34,"2",""
"TEST",438.54,"2",""
"TEST",557.22,"2",""
"TEST",327.24,"2",""
"TEST",513.71,"2",""
"TEST",474.60,"2",""
"TEST",489.67,"2",""
