
"TESTER","4000 Optima","20236819"
"DATE","2020/09/25"
"TIME","18:32:47"
"TESTGROUP","DIE SHEAR 2.0KG"
"Product","MHL944H4711C4W0AA        20924DD015"
"Operator","8011512"
"Bonder","342"
"Chip-Place","DS-LED-Blue"
"USERFIELD5",""
"USERFIELD6",""
"USERFIELD7",""
"USERFIELD8",""
"USERFIELD9",""
"USERFIELD10",""
"TEST",1025.7,"2",""
"TEST",940.13,"2",""
"TEST",809.97,"2",""
"TEST",871.47,"2",""
"TEST",636.75,"2",""
"TEST",974.59,"2",""
"TEST",664.37,"2",""
"TEST",916.32,"2",""
"TEST",813.19,"2",""
"TEST",1023.9,"2",""
