
"TESTER","4000 Optima","20236819"
"DATE","2020/09/26"
"TIME","00:56:15"
"TESTGROUP","DIE SHEAR 400G"
"Product","MHL944H4711C4W0AA        20924DD016"
"Operator","8010708"
"Bonder","334"
"Chip-Place","DS-ZD"
"USERFIELD5",""
"USERFIELD6",""
"USERFIELD7",""
"USERFIELD8",""
"USERFIELD9",""
"USERFIELD10",""
"TEST",61.363,"2",""
"TEST",52.612,"2",""
"TEST",67.170,"2",""
"TEST",80.567,"2",""
