
"TESTER","4000 Optima","20236819"
"DATE","2020/09/11"
"TIME","15:35:35"
"TESTGROUP","PULL CUT 25g"
"Product","CLU028H0701C4-000        20903DD006"
"Operator","8011425"
"Bonder","1"
"Chip-Place","PC-ZD-Pull"
"USERFIELD5",""
"USERFIELD6",""
"USERFIELD7",""
"USERFIELD8",""
"USERFIELD9",""
"USERFIELD10",""
"TEST",12.679,"2",""
"TEST",12.950,"2",""
"TEST",12.467,"2",""
"TEST",12.602,"2",""
"TEST",12.163,"2",""
