
"TESTER","4000 Optima","20236819"
"DATE","2020/09/23"
"TIME","11:28:21"
"TESTGROUP","PULL CUT 25g"
"Product","CLUN52H3618C4-00A        20917DD002"
"Operator","8011269"
"Bonder","3"
"Chip-Place","PC-LED-A-L"
"USERFIELD5",""
"USERFIELD6",""
"USERFIELD7",""
"USERFIELD8",""
"USERFIELD9",""
"USERFIELD10",""
"TEST",6.4891,"2",""
"TEST",6.7976,"2",""
"TEST",6.2507,"2",""
"TEST",6.7363,"2",""
"TEST",6.5715,"2",""
"TEST",5.9577,"2",""
"TEST",6.7035,"2",""
"TEST",6.5296,"2",""
"TEST",6.9098,"2",""
"TEST",6.5026,"2",""
