
"TESTER","4000 Optima","20236819"
"DATE","2020/09/23"
"TIME","11:30:45"
"TESTGROUP","PULL CUT 25g"
"Product","CLUN52H3618C4-00A        20917DD002"
"Operator","8011269"
"Bonder","3"
"Chip-Place","PC-LED-C-L"
"USERFIELD5",""
"USERFIELD6",""
"USERFIELD7",""
"USERFIELD8",""
"USERFIELD9",""
"USERFIELD10",""
"TEST",6.5634,"2",""
"TEST",6.1818,"2",""
"TEST",6.5475,"2",""
"TEST",5.8717,"2",""
"TEST",6.8186,"2",""
"TEST",6.6047,"2",""
"TEST",6.6970,"2",""
"TEST",6.3636,"2",""
"TEST",6.2469,"2",""
"TEST",6.9093,"2",""
