
"TESTER","4000 Optima","20236819"
"DATE","2020/08/27"
"TIME","15:19:37"
"TESTGROUP","PULL CUT 25g"
"Product","CLU028H0701C4-000        20826DD004"
"Operator","8011425"
"Bonder","1"
"Chip-Place","PC-LED-C-L"
"USERFIELD5",""
"USERFIELD6",""
"USERFIELD7",""
"USERFIELD8",""
"USERFIELD9",""
"USERFIELD10",""
"TEST",10.208,"2",""
"TEST",10.099,"2",""
"TEST",10.056,"2",""
