
"TESTER","4000 Optima","20236819"
"DATE","2020/08/27"
"TIME","11:52:37"
"TESTGROUP","PULL CUT 25g"
"Product","CLU028H0701C4-000        20826DD003"
"Operator","8011425"
"Bonder","1"
"Chip-Place","PC-LED-C-L"
"USERFIELD5",""
"USERFIELD6",""
"USERFIELD7",""
"USERFIELD8",""
"USERFIELD9",""
"USERFIELD10",""
"TEST",9.6040,"2",""
"TEST",9.9588,"2",""
"TEST",10.122,"2",""
"TEST",9.8970,"2",""
"TEST",9.5999,"2",""
"TEST",10.318,"2",""
"TEST",10.052,"2",""
"TEST",9.9063,"2",""
"TEST",9.6376,"2",""
"TEST",9.5827,"2",""
