
"TESTER","4000 Optima","20236819"
"DATE","2020/09/23"
"TIME","19:17:23"
"TESTGROUP","BALL SHEAR 250g"
"Product","CLUN52H3618C4-00A        20918DD003"
"Operator","8011269"
"Bonder","3"
"Chip-Place","BS-LED-Bump"
"USERFIELD5",""
"USERFIELD6",""
"USERFIELD7",""
"USERFIELD8",""
"USERFIELD9",""
"USERFIELD10",""
"TEST",57.930,"2",""
"TEST",56.357,"2",""
"TEST",61.341,"3",""
"TEST",55.654,"2",""
"TEST",61.480,"3",""
"TEST",57.995,"3",""
"TEST",58.018,"2",""
"TEST",58.793,"2",""
"TEST",56.972,"2",""
"TEST",59.826,"3",""
