
"TESTER","4000 Optima","20236819"
"DATE","2020/09/24"
"TIME","13:13:51"
"TESTGROUP","PULL CUT 25g"
"Product","MHL944H4711C4W0AA        20923DD001"
"Operator","8011269"
"Bonder","9"
"Chip-Place","PC-LED-P-P"
"USERFIELD5",""
"USERFIELD6",""
"USERFIELD7",""
"USERFIELD8",""
"USERFIELD9",""
"USERFIELD10",""
"TEST",12.388,"2",""
"TEST",12.905,"2",""
"TEST",12.503,"2",""
"TEST",12.282,"2",""
"TEST",12.339,"2",""
"TEST",12.275,"2",""
"TEST",12.322,"2",""
"TEST",12.101,"2",""
"TEST",12.452,"2",""
"TEST",12.192,"2",""
