
"TESTER","4000 Optima","20236819"
"DATE","2020/09/25"
"TIME","05:30:09"
"TESTGROUP","BALL SHEAR 250g"
"Product","MHL944H4711C4W0AA        20923DD008"
"Operator","8011425"
"Bonder","7"
"Chip-Place","BS-ZD-P-P"
"USERFIELD5",""
"USERFIELD6",""
"USERFIELD7",""
"USERFIELD8",""
"USERFIELD9",""
"USERFIELD10",""
"TEST",50.419,"4",""
"TEST",50.283,"4",""
"TEST",50.951,"4",""
