
"TESTER","4000 Optima","20236819"
"DATE","2020/09/28"
"TIME","23:49:37"
"TESTGROUP","PULL CUT 25g"
"Product","MSL937H2414C4-0AC        20925DD001"
"Operator","8011269"
"Bonder","8"
"Chip-Place","PC-LED-P-P"
"USERFIELD5",""
"USERFIELD6",""
"USERFIELD7",""
"USERFIELD8",""
"USERFIELD9",""
"USERFIELD10",""
"TEST",11.306,"2",""
"TEST",10.695,"2",""
"TEST",10.684,"2",""
"TEST",10.451,"2",""
"TEST",10.904,"2",""
"TEST",10.993,"2",""
"TEST",10.525,"2",""
"TEST",10.630,"2",""
"TEST",10.265,"2",""
"TEST",10.599,"2",""
