
"TESTER","4000 Optima","20236819"
"DATE","2020/09/23"
"TIME","11:34:05"
"TESTGROUP","PULL CUT 25g"
"Product","CLUN52H3618C4-00A        20917DD002"
"Operator","8011269"
"Bonder","3"
"Chip-Place","PC-ZD-P-P"
"USERFIELD5",""
"USERFIELD6",""
"USERFIELD7",""
"USERFIELD8",""
"USERFIELD9",""
"USERFIELD10",""
"TEST",6.9898,"2",""
"TEST",6.8357,"2",""
"TEST",6.5121,"2",""
"TEST",6.4688,"2",""
"TEST",6.7402,"2",""
"TEST",6.9749,"2",""
"TEST",7.0069,"2",""
"TEST",6.6077,"2",""
"TEST",6.7912,"2",""
"TEST",6.7015,"2",""
