
"TESTER","4000 Optima","20236819"
"DATE","2020/09/25"
"TIME","05:16:28"
"TESTGROUP","PULL CUT 25g"
"Product","MHL944H4711C4W0AA        20923DD008"
"Operator","8011425"
"Bonder","7"
"Chip-Place","PC-LED-A-L"
"USERFIELD5",""
"USERFIELD6",""
"USERFIELD7",""
"USERFIELD8",""
"USERFIELD9",""
"USERFIELD10",""
"TEST",11.534,"2",""
"TEST",11.654,"2",""
"TEST",10.676,"2",""
