
"TESTER","4000 Optima","20236819"
"DATE","2020/07/03"
"TIME","09:51:58"
"TESTGROUP","DIE SHEAR 2.0KG"
"Product","CLUN50H3618C4-502L7M4    DR3LotNo.1-1"
"Operator","8011512"
"Bonder","328"
"Chip-Place","DS-LED-Blue"
"USERFIELD5",""
"USERFIELD6",""
"USERFIELD7",""
"USERFIELD8",""
"USERFIELD9",""
"USERFIELD10",""
"TEST",866.98,"2",""
"TEST",511.41,"2",""
"TEST",657.81,"2",""
"TEST",940.70,"2",""
"TEST",735.49,"2",""
"TEST",661.61,"2",""
"TEST",557.01,"2",""
"TEST",514.24,"2",""
"TEST",609.31,"2",""
"TEST",643.05,"2",""
