
"TESTER","4000 Optima","20236819"
"DATE","2020/09/23"
"TIME","11:56:08"
"TESTGROUP","BALL SHEAR 250g"
"Product","CLUN52H3618C4-00A        20917DD002"
"Operator","8011269"
"Bonder","3"
"Chip-Place","BS-ZD-Ball"
"USERFIELD5",""
"USERFIELD6",""
"USERFIELD7",""
"USERFIELD8",""
"USERFIELD9",""
"USERFIELD10",""
"TEST",50.026,"4",""
"TEST",48.505,"4",""
"TEST",53.275,"4",""
"TEST",48.571,"4",""
"TEST",53.280,"4",""
"TEST",50.133,"4",""
"TEST",51.428,"4",""
"TEST",51.991,"4",""
"TEST",51.425,"4",""
"TEST",52.774,"4",""
