
"TESTER","4000 Optima","20236819"
"DATE","2020/09/26"
"TIME","00:40:41"
"TESTGROUP","DIE SHEAR 2.0KG"
"Product","MHL944H4711C4W0AA        20924DD016"
"Operator","8010708"
"Bonder","334"
"Chip-Place","DS-LED-Blue"
"USERFIELD5",""
"USERFIELD6",""
"USERFIELD7",""
"USERFIELD8",""
"USERFIELD9",""
"USERFIELD10",""
"TEST",320.37,"2",""
"TEST",598.59,"2",""
"TEST",370.91,"2",""
"TEST",270.96,"2",""
"TEST",514.23,"2",""
"TEST",615.01,"2",""
"TEST",322.14,"2",""
"TEST",505.57,"2",""
"TEST",455.36,"2",""
"TEST",424.81,"2",""
