
"TESTER","4000 Optima","20236819"
"DATE","2020/09/04"
"TIME","13:56:37"
"TESTGROUP","DIE SHEAR 2.0KG"
"Product","CLU028H0701C4-000        20902DD004"
"Operator","8010708"
"Bonder","328"
"Chip-Place","DS-LED-Blue"
"USERFIELD5",""
"USERFIELD6",""
"USERFIELD7",""
"USERFIELD8",""
"USERFIELD9",""
"USERFIELD10",""
"TEST",411.56,"2",""
"TEST",562.71,"2",""
"TEST",401.86,"2",""
"TEST",262.30,"2",""
"TEST",289.53,"2",""
"TEST",384.62,"2",""
"TEST",531.85,"2",""
