
"TESTER","4000 Optima","20236819"
"DATE","2020/09/18"
"TIME","11:47:14"
"TESTGROUP","BALL SHEAR 250g"
"Product","CLUN52H3618C4-00A        20916DD001"
"Operator","8011269"
"Bonder","3"
"Chip-Place","BS-LED-Anode"
"USERFIELD5",""
"USERFIELD6",""
"USERFIELD7",""
"USERFIELD8",""
"USERFIELD9",""
"USERFIELD10",""
"TEST",56.265,"3",""
"TEST",56.015,"4",""
"TEST",58.029,"4",""
"TEST",58.541,"3",""
"TEST",56.737,"4",""
"TEST",61.046,"4",""
"TEST",58.734,"4",""
"TEST",57.950,"3",""
"TEST",55.168,"3",""
"TEST",59.560,"4",""
