
"TESTER","4000 Optima","20236819"
"DATE","2020/09/25"
"TIME","05:18:17"
"TESTGROUP","PULL CUT 25g"
"Product","MHL944H4711C4W0AA        20923DD008"
"Operator","8011425"
"Bonder","7"
"Chip-Place","PC-LED-C-L"
"USERFIELD5",""
"USERFIELD6",""
"USERFIELD7",""
"USERFIELD8",""
"USERFIELD9",""
"USERFIELD10",""
"TEST",10.995,"2",""
"TEST",11.179,"2",""
"TEST",11.119,"2",""
