
"TESTER","4000 Optima","20236819"
"DATE","2020/09/24"
"TIME","13:20:05"
"TESTGROUP","PULL CUT 25g"
"Product","MHL944H4711C4W0AA        20923DD001"
"Operator","8011269"
"Bonder","9"
"Chip-Place","PC-ZD-P-P"
"USERFIELD5",""
"USERFIELD6",""
"USERFIELD7",""
"USERFIELD8",""
"USERFIELD9",""
"USERFIELD10",""
"TEST",13.328,"2",""
"TEST",13.445,"2",""
"TEST",13.248,"2",""
"TEST",13.059,"2",""
"TEST",12.607,"2",""
"TEST",12.435,"2",""
"TEST",12.739,"2",""
"TEST",12.480,"2",""
"TEST",12.360,"2",""
"TEST",12.196,"2",""
