
"TESTER","4000 Optima","20236819"
"DATE","2020/09/23"
"TIME","19:09:43"
"TESTGROUP","BALL SHEAR 250g"
"Product","CLUN52H3618C4-00A        20918DD003"
"Operator","8011269"
"Bonder","3"
"Chip-Place","BS-ZD-Bump"
"USERFIELD5",""
"USERFIELD6",""
"USERFIELD7",""
"USERFIELD8",""
"USERFIELD9",""
"USERFIELD10",""
"TEST",53.693,"4",""
"TEST",52.605,"4",""
"TEST",55.861,"4",""
"TEST",57.162,"4",""
"TEST",58.305,"4",""
"TEST",54.732,"4",""
"TEST",56.004,"4",""
"TEST",54.771,"4",""
"TEST",58.739,"4",""
"TEST",56.572,"4",""
