
"TESTER","4000 Optima","20236819"
"DATE","2020/09/11"
"TIME","13:14:02"
"TESTGROUP","PULL CUT 25g"
"Product","CLU028H0701C4-000        20903DD005"
"Operator","8011425"
"Bonder","1"
"Chip-Place","PC-ZD-Pull"
"USERFIELD5",""
"USERFIELD6",""
"USERFIELD7",""
"USERFIELD8",""
"USERFIELD9",""
"USERFIELD10",""
"TEST",12.532,"2",""
"TEST",12.165,"2",""
"TEST",12.828,"2",""
"TEST",13.017,"2",""
"TEST",12.466,"2",""
