機種,LotNo,測定箇所,強度,破壊モード,コメント,設備,作業者,日時,テスト装置,テストグループ
MHL944H4711C4W0AA,20924DD014,PC-ZD-P-P,12.595,2,,7,8011269,2020/09/26 11:48:44,4000 Optima_20236819,PULL CUT 25g
MHL944H4711C4W0AA,20924DD014,PC-ZD-P-P,12.558,2,,7,8011269,2020/09/26 11:48:44,4000 Optima_20236819,PULL CUT 25g
MHL944H4711C4W0AA,20924DD014,PC-ZD-P-P,12.674,2,,7,8011269,2020/09/26 11:48:44,4000 Optima_20236819,PULL CUT 25g
MHL944H4711C4W0AA,20924DD017,BS-LED-Anode,45.434,4,,7,8011425,2020/09/28 13:05:45,4000 Optima_20236819,BALL SHEAR 250g
MHL944H4711C4W0AA,20924DD017,BS-LED-Anode,45.754,4,てｍし,7,8011425,2020/09/28 13:05:45,4000 Optima_20236819,BALL SHEAR 250g
MHL944H4711C4W0AA,20924DD017,BS-LED-Anode,44.720,8,,7,8011425,2020/09/28 13:05:45,4000 Optima_20236819,BALL SHEAR 250g
MHL944H4711C4W0AA,20924DD017,BS-LED-Cathode,48.487,4,,7,8011425,2020/09/28 13:07:20,4000 Optima_20236819,BALL SHEAR 250g
MHL944H4711C4W0AA,20924DD017,BS-LED-Cathode,45.887,4,,7,8011425,2020/09/28 13:07:20,4000 Optima_20236819,BALL SHEAR 250g
MHL944H4711C4W0AA,20924DD017,BS-LED-Cathode,45.552,4,,7,8011425,2020/09/28 13:07:20,4000 Optima_20236819,BALL SHEAR 250g
MHL944H4711C4W0AA,20924DD017,BS-LED-Bump,52.768,4,,7,8011425,2020/09/28 13:08:30,4000 Optima_20236819,BALL SHEAR 250g
MHL944H4711C4W0AA,20924DD017,BS-LED-Bump,58.824,4,,7,8011425,2020/09/28 13:08:30,4000 Optima_20236819,BALL SHEAR 250g
MHL944H4711C4W0AA,20924DD017,BS-LED-Bump,53.811,4,,7,8011425,2020/09/28 13:08:30,4000 Optima_20236819,BALL SHEAR 250g
MHL944H4711C4W0AA,20924DD017,BS-Lead-Bump,102.60,4,,7,8011425,2020/09/28 13:09:21,4000 Optima_20236819,BALL SHEAR 250g
MHL944H4711C4W0AA,20924DD017,BS-Lead-Bump,108.45,4,,7,8011425,2020/09/28 13:09:21,4000 Optima_20236819,BALL SHEAR 250g
MHL944H4711C4W0AA,20924DD017,BS-Lead-Bump,118.95,4,,7,8011425,2020/09/28 13:09:21,4000 Optima_20236819,BALL SHEAR 250g
MHL944H4711C4W0AA,20924DD017,BS-ZD-Ball,47.700,4,,7,8011425,2020/09/28 13:11:12,4000 Optima_20236819,BALL SHEAR 250g
MHL944H4711C4W0AA,20924DD017,BS-ZD-Ball,47.478,4,,7,8011425,2020/09/28 13:11:12,4000 Optima_20236819,BALL SHEAR 250g
MHL944H4711C4W0AA,20924DD017,BS-ZD-P-P,53.735,4,,7,8011425,2020/09/28 13:13:23,4000 Optima_20236819,BALL SHEAR 250g
MHL944H4711C4W0AA,20924DD017,BS-ZD-P-P,56.238,4,,7,8011425,2020/09/28 13:13:23,4000 Optima_20236819,BALL SHEAR 250g
MHL944H4711C4W0AA,20924DD017,BS-ZD-P-P,53.989,4,,7,8011425,2020/09/28 13:13:23,4000 Optima_20236819,BALL SHEAR 250g
MHL944H4711C4W0AA,20924DD017,PC-LED-A-L,12.079,2,,7,8011425,2020/09/28 12:59:42,4000 Optima_20236819,PULL CUT 25g
MHL944H4711C4W0AA,20924DD017,PC-LED-A-L,12.011,2,,7,8011425,2020/09/28 12:59:42,4000 Optima_20236819,PULL CUT 25g
MHL944H4711C4W0AA,20924DD017,PC-LED-A-L,12.089,2,,7,8011425,2020/09/28 12:59:42,4000 Optima_20236819,PULL CUT 25g
MHL944H4711C4W0AA,20924DD017,PC-LED-C-L,11.519,2,,7,8011425,2020/09/28 13:01:28,4000 Optima_20236819,PULL CUT 25g
MHL944H4711C4W0AA,20924DD017,PC-LED-C-L,11.316,2,,7,8011425,2020/09/28 13:01:28,4000 Optima_20236819,PULL CUT 25g
MHL944H4711C4W0AA,20924DD017,PC-LED-C-L,11.207,2,,7,8011425,2020/09/28 13:01:28,4000 Optima_20236819,PULL CUT 25g
MHL944H4711C4W0AA,20924DD017,PC-LED-P-P,12.182,2,,7,8011425,2020/09/28 13:02:40,4000 Optima_20236819,PULL CUT 25g
MHL944H4711C4W0AA,20924DD017,PC-LED-P-P,11.540,2,,7,8011425,2020/09/28 13:02:40,4000 Optima_20236819,PULL CUT 25g
MHL944H4711C4W0AA,20924DD017,PC-LED-P-P,11.803,2,,7,8011425,2020/09/28 13:02:40,4000 Optima_20236819,PULL CUT 25g
MHL944H4711C4W0AA,20924DD017,PC-ZD-Pull,12.251,2,,7,8011425,2020/09/28 13:03:29,4000 Optima_20236819,PULL CUT 25g
MHL944H4711C4W0AA,20924DD017,PC-ZD-Pull,11.882,2,,7,8011425,2020/09/28 13:03:29,4000 Optima_20236819,PULL CUT 25g
MHL944H4711C4W0AA,20924DD017,PC-ZD-P-P,11.964,2,,7,8011425,2020/09/28 13:04:32,4000 Optima_20236819,PULL CUT 25g
MHL944H4711C4W0AA,20924DD017,PC-ZD-P-P,11.483,2,,7,8011425,2020/09/28 13:04:32,4000 Optima_20236819,PULL CUT 25g
MHL944H4711C4W0AA,20924DD017,PC-ZD-P-P,11.939,2,,7,8011425,2020/09/28 13:04:32,4000 Optima_20236819,PULL CUT 25g
MHL944H4711C4W0AA,20923DD002,BS-LED-Anode,41.878,4,,9,8011269,2020/09/24 19:15:11,4000 Optima_20236819,BALL SHEAR 250g
MHL944H4711C4W0AA,20923DD002,BS-LED-Anode,43.437,4,,9,8011269,2020/09/24 19:15:11,4000 Optima_20236819,BALL SHEAR 250g
MHL944H4711C4W0AA,20923DD002,BS-LED-Anode,42.038,4,,9,8011269,2020/09/24 19:15:11,4000 Optima_20236819,BALL SHEAR 250g
MHL944H4711C4W0AA,20923DD002,BS-LED-Anode,42.243,4,,9,8011269,2020/09/24 19:15:11,4000 Optima_20236819,BALL SHEAR 250g
MHL944H4711C4W0AA,20923DD002,BS-LED-Anode,44.123,4,,9,8011269,2020/09/24 19:15:11,4000 Optima_20236819,BALL SHEAR 250g
MHL944H4711C4W0AA,20923DD002,BS-LED-Anode,48.612,4,,9,8011269,2020/09/24 19:15:11,4000 Optima_20236819,BALL SHEAR 250g
MHL944H4711C4W0AA,20923DD002,BS-LED-Anode,43.518,4,,9,8011269,2020/09/24 19:15:11,4000 Optima_20236819,BALL SHEAR 250g
MHL944H4711C4W0AA,20923DD002,BS-LED-Anode,49.185,4,,9,8011269,2020/09/24 19:15:11,4000 Optima_20236819,BALL SHEAR 250g
MHL944H4711C4W0AA,20923DD002,BS-LED-Anode,51.328,4,,9,8011269,2020/09/24 19:15:11,4000 Optima_20236819,BALL SHEAR 250g
MHL944H4711C4W0AA,20923DD002,BS-LED-Anode,50.226,4,,9,8011269,2020/09/24 19:15:11,4000 Optima_20236819,BALL SHEAR 250g
MHL944H4711C4W0AA,20923DD002,BS-LED-Cathode,49.219,4,,9,8011269,2020/09/24 19:21:15,4000 Optima_20236819,BALL SHEAR 250g
MHL944H4711C4W0AA,20923DD002,BS-LED-Cathode,46.175,4,,9,8011269,2020/09/24 19:21:15,4000 Optima_20236819,BALL SHEAR 250g
MHL944H4711C4W0AA,20923DD002,BS-LED-Cathode,45.159,4,,9,8011269,2020/09/24 19:21:15,4000 Optima_20236819,BALL SHEAR 250g
MHL944H4711C4W0AA,20923DD002,BS-LED-Cathode,47.588,4,,9,8011269,2020/09/24 19:21:15,4000 Optima_20236819,BALL SHEAR 250g
MHL944H4711C4W0AA,20923DD002,BS-LED-Cathode,44.170,4,,9,8011269,2020/09/24 19:21:15,4000 Optima_20236819,BALL SHEAR 250g
MHL944H4711C4W0AA,20923DD002,BS-LED-Cathode,45.731,4,,9,8011269,2020/09/24 19:21:15,4000 Optima_20236819,BALL SHEAR 250g
MHL944H4711C4W0AA,20923DD002,BS-LED-Cathode,41.375,4,,9,8011269,2020/09/24 19:21:15,4000 Optima_20236819,BALL SHEAR 250g
MHL944H4711C4W0AA,20923DD002,BS-LED-Cathode,42.556,4,,9,8011269,2020/09/24 19:21:15,4000 Optima_20236819,BALL SHEAR 250g
MHL944H4711C4W0AA,20923DD002,BS-LED-Cathode,43.967,4,,9,8011269,2020/09/24 19:21:15,4000 Optima_20236819,BALL SHEAR 250g
MHL944H4711C4W0AA,20923DD002,BS-LED-Cathode,41.625,4,,9,8011269,2020/09/24 19:21:15,4000 Optima_20236819,BALL SHEAR 250g
MHL944H4711C4W0AA,20923DD002,BS-LED-Bump,54.710,4,,9,8011269,2020/09/24 19:26:16,4000 Optima_20236819,BALL SHEAR 250g
MHL944H4711C4W0AA,20923DD002,BS-LED-Bump,54.288,4,,9,8011269,2020/09/24 19:26:16,4000 Optima_20236819,BALL SHEAR 250g
MHL944H4711C4W0AA,20923DD002,BS-LED-Bump,55.058,4,,9,8011269,2020/09/24 19:26:16,4000 Optima_20236819,BALL SHEAR 250g
MHL944H4711C4W0AA,20923DD002,BS-LED-Bump,54.685,4,,9,8011269,2020/09/24 19:26:16,4000 Optima_20236819,BALL SHEAR 250g
MHL944H4711C4W0AA,20923DD002,BS-LED-Bump,54.147,4,,9,8011269,2020/09/24 19:26:16,4000 Optima_20236819,BALL SHEAR 250g
MHL944H4711C4W0AA,20923DD002,BS-LED-Bump,59.898,4,,9,8011269,2020/09/24 19:26:16,4000 Optima_20236819,BALL SHEAR 250g
MHL944H4711C4W0AA,20923DD002,BS-LED-Bump,58.794,4,,9,8011269,2020/09/24 19:26:16,4000 Optima_20236819,BALL SHEAR 250g
MHL944H4711C4W0AA,20923DD002,BS-LED-Bump,58.671,4,,9,8011269,2020/09/24 19:26:16,4000 Optima_20236819,BALL SHEAR 250g
MHL944H4711C4W0AA,20923DD002,BS-LED-Bump,59.265,4,,9,8011269,2020/09/24 19:26:16,4000 Optima_20236819,BALL SHEAR 250g
MHL944H4711C4W0AA,20923DD002,BS-LED-Bump,56.154,4,,9,8011269,2020/09/24 19:26:16,4000 Optima_20236819,BALL SHEAR 250g
MHL944H4711C4W0AA,20923DD002,BS-Lead-Bump,102.18,4,,9,8011269,2020/09/24 19:27:48,4000 Optima_20236819,BALL SHEAR 250g
MHL944H4711C4W0AA,20923DD002,BS-Lead-Bump,111.97,4,,9,8011269,2020/09/24 19:27:48,4000 Optima_20236819,BALL SHEAR 250g
MHL944H4711C4W0AA,20923DD002,BS-Lead-Bump,98.312,4,,9,8011269,2020/09/24 19:27:48,4000 Optima_20236819,BALL SHEAR 250g
MHL944H4711C4W0AA,20923DD002,BS-Lead-Bump,98.498,4,,9,8011269,2020/09/24 19:27:48,4000 Optima_20236819,BALL SHEAR 250g
MHL944H4711C4W0AA,20923DD002,BS-Lead-Bump,107.79,4,,9,8011269,2020/09/24 19:27:48,4000 Optima_20236819,BALL SHEAR 250g
MHL944H4711C4W0AA,20923DD002,BS-Lead-Bump,99.323,4,,9,8011269,2020/09/24 19:27:48,4000 Optima_20236819,BALL SHEAR 250g
MHL944H4711C4W0AA,20923DD002,BS-Lead-Bump,102.10,4,,9,8011269,2020/09/24 19:27:48,4000 Optima_20236819,BALL SHEAR 250g
MHL944H4711C4W0AA,20923DD002,BS-Lead-Bump,120.31,4,,9,8011269,2020/09/24 19:27:48,4000 Optima_20236819,BALL SHEAR 250g
MHL944H4711C4W0AA,20923DD002,BS-Lead-Bump,115.26,4,,9,8011269,2020/09/24 19:27:48,4000 Optima_20236819,BALL SHEAR 250g
MHL944H4711C4W0AA,20923DD002,BS-Lead-Bump,108.85,4,,9,8011269,2020/09/24 19:27:48,4000 Optima_20236819,BALL SHEAR 250g
MHL944H4711C4W0AA,20923DD002,BS-ZD-Ball,42.081,4,,9,8011269,2020/09/24 19:30:32,4000 Optima_20236819,BALL SHEAR 250g
MHL944H4711C4W0AA,20923DD002,BS-ZD-Ball,43.733,4,,9,8011269,2020/09/24 19:30:32,4000 Optima_20236819,BALL SHEAR 250g
MHL944H4711C4W0AA,20923DD002,BS-ZD-Bump,52.024,4,,9,8011269,2020/09/24 19:31:53,4000 Optima_20236819,BALL SHEAR 250g
MHL944H4711C4W0AA,20923DD002,BS-ZD-Bump,51.310,4,,9,8011269,2020/09/24 19:31:53,4000 Optima_20236819,BALL SHEAR 250g
MHL944H4711C4W0AA,20923DD002,BS-ZD-Bump,51.257,4,,9,8011269,2020/09/24 19:31:53,4000 Optima_20236819,BALL SHEAR 250g
MHL944H4711C4W0AA,20923DD002,PC-LED-A-L,11.824,2,,9,8011269,2020/09/24 19:02:28,4000 Optima_20236819,PULL CUT 25g
MHL944H4711C4W0AA,20923DD002,PC-LED-A-L,11.995,2,,9,8011269,2020/09/24 19:02:28,4000 Optima_20236819,PULL CUT 25g
MHL944H4711C4W0AA,20923DD002,PC-LED-A-L,12.755,2,,9,8011269,2020/09/24 19:02:28,4000 Optima_20236819,PULL CUT 25g
MHL944H4711C4W0AA,20923DD002,PC-LED-A-L,11.806,2,,9,8011269,2020/09/24 19:02:28,4000 Optima_20236819,PULL CUT 25g
MHL944H4711C4W0AA,20923DD002,PC-LED-A-L,12.128,4,,9,8011269,2020/09/24 19:02:28,4000 Optima_20236819,PULL CUT 25g
MHL944H4711C4W0AA,20923DD002,PC-LED-A-L,11.835,2,,9,8011269,2020/09/24 19:02:28,4000 Optima_20236819,PULL CUT 25g
MHL944H4711C4W0AA,20923DD002,PC-LED-A-L,12.408,2,,9,8011269,2020/09/24 19:02:28,4000 Optima_20236819,PULL CUT 25g
MHL944H4711C4W0AA,20923DD002,PC-LED-A-L,12.041,2,,9,8011269,2020/09/24 19:02:28,4000 Optima_20236819,PULL CUT 25g
MHL944H4711C4W0AA,20923DD002,PC-LED-A-L,11.995,2,,9,8011269,2020/09/24 19:02:28,4000 Optima_20236819,PULL CUT 25g
MHL944H4711C4W0AA,20923DD002,PC-LED-A-L,12.584,2,,9,8011269,2020/09/24 19:02:28,4000 Optima_20236819,PULL CUT 25g
MHL944H4711C4W0AA,20923DD002,PC-LED-P-P,12.049,2,,9,8011269,2020/09/24 19:05:41,4000 Optima_20236819,PULL CUT 25g
MHL944H4711C4W0AA,20923DD002,PC-LED-P-P,12.352,2,,9,8011269,2020/09/24 19:05:41,4000 Optima_20236819,PULL CUT 25g
MHL944H4711C4W0AA,20923DD002,PC-LED-P-P,11.911,2,,9,8011269,2020/09/24 19:05:41,4000 Optima_20236819,PULL CUT 25g
MHL944H4711C4W0AA,20923DD002,PC-LED-P-P,12.253,2,,9,8011269,2020/09/24 19:05:41,4000 Optima_20236819,PULL CUT 25g
MHL944H4711C4W0AA,20923DD002,PC-LED-P-P,11.780,2,,9,8011269,2020/09/24 19:05:41,4000 Optima_20236819,PULL CUT 25g
MHL944H4711C4W0AA,20923DD002,PC-LED-P-P,12.087,2,,9,8011269,2020/09/24 19:05:41,4000 Optima_20236819,PULL CUT 25g
MHL944H4711C4W0AA,20923DD002,PC-LED-P-P,12.096,2,,9,8011269,2020/09/24 19:05:41,4000 Optima_20236819,PULL CUT 25g
MHL944H4711C4W0AA,20923DD002,PC-LED-P-P,11.922,2,,9,8011269,2020/09/24 19:05:41,4000 Optima_20236819,PULL CUT 25g
MHL944H4711C4W0AA,20923DD002,PC-LED-P-P,12.244,2,,9,8011269,2020/09/24 19:05:41,4000 Optima_20236819,PULL CUT 25g
MHL944H4711C4W0AA,20923DD002,PC-LED-P-P,12.296,2,,9,8011269,2020/09/24 19:05:41,4000 Optima_20236819,PULL CUT 25g
MHL944H4711C4W0AA,20923DD002,PC-LED-C-L,11.124,2,,9,8011269,2020/09/24 19:06:40,4000 Optima_20236819,PULL CUT 25g
MHL944H4711C4W0AA,20923DD002,PC-LED-C-L,10.893,2,,9,8011269,2020/09/24 19:06:40,4000 Optima_20236819,PULL CUT 25g
MHL944H4711C4W0AA,20923DD002,PC-LED-C-L,10.960,2,,9,8011269,2020/09/24 19:06:40,4000 Optima_20236819,PULL CUT 25g
MHL944H4711C4W0AA,20923DD002,PC-LED-C-L,10.949,2,,9,8011269,2020/09/24 19:06:40,4000 Optima_20236819,PULL CUT 25g
MHL944H4711C4W0AA,20923DD002,PC-LED-C-L,11.194,2,,9,8011269,2020/09/24 19:06:40,4000 Optima_20236819,PULL CUT 25g
MHL944H4711C4W0AA,20923DD002,PC-LED-C-L,10.960,2,,9,8011269,2020/09/24 19:06:40,4000 Optima_20236819,PULL CUT 25g
MHL944H4711C4W0AA,20923DD002,PC-LED-C-L,11.369,2,,9,8011269,2020/09/24 19:06:40,4000 Optima_20236819,PULL CUT 25g
MHL944H4711C4W0AA,20923DD002,PC-LED-C-L,10.492,2,,9,8011269,2020/09/24 19:06:40,4000 Optima_20236819,PULL CUT 25g
MHL944H4711C4W0AA,20923DD002,PC-LED-C-L,11.766,2,,9,8011269,2020/09/24 19:06:40,4000 Optima_20236819,PULL CUT 25g
MHL944H4711C4W0AA,20923DD002,PC-LED-C-L,10.362,2,,9,8011269,2020/09/24 19:06:40,4000 Optima_20236819,PULL CUT 25g
MHL944H4711C4W0AA,20923DD002,PC-ZD-Pull,11.635,2,,9,8011269,2020/09/24 19:13:03,4000 Optima_20236819,PULL CUT 25g
MHL944H4711C4W0AA,20923DD002,PC-ZD-Pull,13.933,2,,9,8011269,2020/09/24 19:13:03,4000 Optima_20236819,PULL CUT 25g
MHL944H4711C4W0AA,20923DD006,BS-LED-Anode,44.839,4,,7,8011425,2020/09/24 23:09:04,4000 Optima_20236819,BALL SHEAR 250g
MHL944H4711C4W0AA,20923DD006,BS-LED-Cathode,44.039,4,,7,8011425,2020/09/24 23:10:31,4000 Optima_20236819,BALL SHEAR 250g
MHL944H4711C4W0AA,20923DD006,BS-LED-Cathode,40.504,4,,7,8011425,2020/09/24 23:10:31,4000 Optima_20236819,BALL SHEAR 250g
MHL944H4711C4W0AA,20923DD006,BS-LED-Cathode,44.032,4,,7,8011425,2020/09/24 23:10:31,4000 Optima_20236819,BALL SHEAR 250g
MHL944H4711C4W0AA,20923DD006,BS-LED-Bump,53.352,4,,7,8011425,2020/09/24 23:11:59,4000 Optima_20236819,BALL SHEAR 250g
MHL944H4711C4W0AA,20923DD006,BS-LED-Bump,56.316,4,,7,8011425,2020/09/24 23:11:59,4000 Optima_20236819,BALL SHEAR 250g
MHL944H4711C4W0AA,20923DD006,BS-LED-Bump,59.393,4,,7,8011425,2020/09/24 23:11:59,4000 Optima_20236819,BALL SHEAR 250g
MHL944H4711C4W0AA,20923DD006,BS-Lead-Bump,108.75,4,,7,8011425,2020/09/24 23:12:55,4000 Optima_20236819,BALL SHEAR 250g
MHL944H4711C4W0AA,20923DD006,BS-Lead-Bump,103.08,4,,7,8011425,2020/09/24 23:12:55,4000 Optima_20236819,BALL SHEAR 250g
MHL944H4711C4W0AA,20923DD006,BS-Lead-Bump,94.331,4,,7,8011425,2020/09/24 23:12:55,4000 Optima_20236819,BALL SHEAR 250g
MHL944H4711C4W0AA,20923DD006,BS-ZD-Ball,42.094,4,,7,8011425,2020/09/24 23:14:28,4000 Optima_20236819,BALL SHEAR 250g
MHL944H4711C4W0AA,20923DD006,BS-ZD-Ball,42.104,4,,7,8011425,2020/09/24 23:14:28,4000 Optima_20236819,BALL SHEAR 250g
MHL944H4711C4W0AA,20923DD006,BS-ZD-P-P,50.175,4,,7,8011425,2020/09/24 23:15:27,4000 Optima_20236819,BALL SHEAR 250g
MHL944H4711C4W0AA,20923DD006,BS-ZD-P-P,49.114,4,,7,8011425,2020/09/24 23:15:27,4000 Optima_20236819,BALL SHEAR 250g
MHL944H4711C4W0AA,20923DD006,BS-ZD-P-P,49.795,4,,7,8011425,2020/09/24 23:15:27,4000 Optima_20236819,BALL SHEAR 250g
MHL944H4711C4W0AA,20923DD006,BS-LED-Anode,41.682,4,,7,8011269,2020/09/25 10:12:20,4000 Optima_20236819,BALL SHEAR 250g
MHL944H4711C4W0AA,20923DD006,BS-LED-Anode,40.985,4,,7,8011269,2020/09/25 10:12:20,4000 Optima_20236819,BALL SHEAR 250g
MHL944H4711C4W0AA,20923DD006,BS-LED-Anode,40.465,4,,7,8011269,2020/09/25 10:12:20,4000 Optima_20236819,BALL SHEAR 250g
MHL944H4711C4W0AA,20923DD006,BS-LED-Anode,42.694,4,,7,8011269,2020/09/25 10:12:20,4000 Optima_20236819,BALL SHEAR 250g
MHL944H4711C4W0AA,20923DD006,BS-LED-Anode,46.975,4,,7,8011269,2020/09/25 10:12:20,4000 Optima_20236819,BALL SHEAR 250g
MHL944H4711C4W0AA,20923DD006,BS-LED-Anode,49.403,4,,7,8011269,2020/09/25 10:12:20,4000 Optima_20236819,BALL SHEAR 250g
MHL944H4711C4W0AA,20923DD006,BS-LED-Anode,43.686,4,,7,8011269,2020/09/25 10:12:20,4000 Optima_20236819,BALL SHEAR 250g
MHL944H4711C4W0AA,20923DD006,BS-LED-Cathode,40.831,4,,7,8011269,2020/09/25 10:14:48,4000 Optima_20236819,BALL SHEAR 250g
MHL944H4711C4W0AA,20923DD006,BS-LED-Cathode,42.925,4,,7,8011269,2020/09/25 10:14:48,4000 Optima_20236819,BALL SHEAR 250g
MHL944H4711C4W0AA,20923DD006,BS-LED-Cathode,40.486,4,,7,8011269,2020/09/25 10:14:48,4000 Optima_20236819,BALL SHEAR 250g
MHL944H4711C4W0AA,20923DD006,BS-LED-Cathode,41.305,4,,7,8011269,2020/09/25 10:14:48,4000 Optima_20236819,BALL SHEAR 250g
MHL944H4711C4W0AA,20923DD006,BS-LED-Cathode,39.669,4,,7,8011269,2020/09/25 10:14:48,4000 Optima_20236819,BALL SHEAR 250g
MHL944H4711C4W0AA,20923DD006,BS-LED-Cathode,41.893,4,,7,8011269,2020/09/25 10:14:48,4000 Optima_20236819,BALL SHEAR 250g
MHL944H4711C4W0AA,20923DD006,BS-LED-Cathode,45.486,4,,7,8011269,2020/09/25 10:14:48,4000 Optima_20236819,BALL SHEAR 250g
MHL944H4711C4W0AA,20923DD006,BS-LED-Bump,51.329,4,,7,8011269,2020/09/25 10:17:19,4000 Optima_20236819,BALL SHEAR 250g
MHL944H4711C4W0AA,20923DD006,BS-LED-Bump,55.596,4,,7,8011269,2020/09/25 10:17:19,4000 Optima_20236819,BALL SHEAR 250g
MHL944H4711C4W0AA,20923DD006,BS-LED-Bump,53.685,4,,7,8011269,2020/09/25 10:17:19,4000 Optima_20236819,BALL SHEAR 250g
MHL944H4711C4W0AA,20923DD006,BS-LED-Bump,54.067,4,,7,8011269,2020/09/25 10:17:19,4000 Optima_20236819,BALL SHEAR 250g
MHL944H4711C4W0AA,20923DD006,BS-LED-Bump,54.814,4,,7,8011269,2020/09/25 10:17:19,4000 Optima_20236819,BALL SHEAR 250g
MHL944H4711C4W0AA,20923DD006,BS-LED-Bump,60.241,4,,7,8011269,2020/09/25 10:17:19,4000 Optima_20236819,BALL SHEAR 250g
MHL944H4711C4W0AA,20923DD006,BS-LED-Bump,59.969,4,,7,8011269,2020/09/25 10:17:19,4000 Optima_20236819,BALL SHEAR 250g
MHL944H4711C4W0AA,20923DD006,BS-Lead-Bump,107.40,4,,7,8011269,2020/09/25 10:18:17,4000 Optima_20236819,BALL SHEAR 250g
MHL944H4711C4W0AA,20923DD006,BS-Lead-Bump,103.87,4,,7,8011269,2020/09/25 10:18:17,4000 Optima_20236819,BALL SHEAR 250g
MHL944H4711C4W0AA,20923DD006,BS-Lead-Bump,94.187,4,,7,8011269,2020/09/25 10:18:17,4000 Optima_20236819,BALL SHEAR 250g
MHL944H4711C4W0AA,20923DD006,BS-Lead-Bump,97.354,4,,7,8011269,2020/09/25 10:18:17,4000 Optima_20236819,BALL SHEAR 250g
MHL944H4711C4W0AA,20923DD006,BS-Lead-Bump,96.266,4,,7,8011269,2020/09/25 10:18:17,4000 Optima_20236819,BALL SHEAR 250g
MHL944H4711C4W0AA,20923DD006,BS-Lead-Bump,95.448,4,,7,8011269,2020/09/25 10:18:17,4000 Optima_20236819,BALL SHEAR 250g
MHL944H4711C4W0AA,20923DD006,BS-Lead-Bump,100.08,4,,7,8011269,2020/09/25 10:18:17,4000 Optima_20236819,BALL SHEAR 250g
MHL944H4711C4W0AA,20923DD006,PC-LED-A-L,11.810,2,,7,8011425,2020/09/24 23:02:15,4000 Optima_20236819,PULL CUT 25g
MHL944H4711C4W0AA,20923DD006,PC-LED-A-L,12.039,2,,7,8011425,2020/09/24 23:02:15,4000 Optima_20236819,PULL CUT 25g
MHL944H4711C4W0AA,20923DD006,PC-LED-A-L,12.316,2,,7,8011425,2020/09/24 23:02:15,4000 Optima_20236819,PULL CUT 25g
MHL944H4711C4W0AA,20923DD006,PC-LED-C-L,11.655,2,,7,8011425,2020/09/24 23:04:05,4000 Optima_20236819,PULL CUT 25g
MHL944H4711C4W0AA,20923DD006,PC-LED-C-L,10.790,2,,7,8011425,2020/09/24 23:04:05,4000 Optima_20236819,PULL CUT 25g
MHL944H4711C4W0AA,20923DD006,PC-LED-C-L,11.431,2,,7,8011425,2020/09/24 23:04:05,4000 Optima_20236819,PULL CUT 25g
MHL944H4711C4W0AA,20923DD006,PC-LED-P-P,12.264,2,,7,8011425,2020/09/24 23:05:28,4000 Optima_20236819,PULL CUT 25g
MHL944H4711C4W0AA,20923DD006,PC-LED-P-P,12.403,2,,7,8011425,2020/09/24 23:05:28,4000 Optima_20236819,PULL CUT 25g
MHL944H4711C4W0AA,20923DD006,PC-LED-P-P,12.317,2,,7,8011425,2020/09/24 23:05:28,4000 Optima_20236819,PULL CUT 25g
MHL944H4711C4W0AA,20923DD006,PC-ZD-Pull,12.895,2,,7,8011425,2020/09/24 23:06:27,4000 Optima_20236819,PULL CUT 25g
MHL944H4711C4W0AA,20923DD006,PC-ZD-Pull,12.201,2,,7,8011425,2020/09/24 23:06:27,4000 Optima_20236819,PULL CUT 25g
MHL944H4711C4W0AA,20923DD006,PC-ZD-P-P,11.840,2,,7,8011425,2020/09/24 23:07:25,4000 Optima_20236819,PULL CUT 25g
MHL944H4711C4W0AA,20923DD006,PC-ZD-P-P,11.806,2,,7,8011425,2020/09/24 23:07:25,4000 Optima_20236819,PULL CUT 25g
MHL944H4711C4W0AA,20923DD006,PC-ZD-P-P,11.584,2,,7,8011425,2020/09/24 23:07:25,4000 Optima_20236819,PULL CUT 25g
MHL944H4711C4W0AA,20923DD006,PC-LED-A-L,11.931,2,,7,8011269,2020/09/25 10:04:52,4000 Optima_20236819,PULL CUT 25g
MHL944H4711C4W0AA,20923DD006,PC-LED-A-L,12.044,2,,7,8011269,2020/09/25 10:04:52,4000 Optima_20236819,PULL CUT 25g
MHL944H4711C4W0AA,20923DD006,PC-LED-A-L,12.150,2,,7,8011269,2020/09/25 10:04:52,4000 Optima_20236819,PULL CUT 25g
MHL944H4711C4W0AA,20923DD006,PC-LED-A-L,11.939,2,,7,8011269,2020/09/25 10:04:52,4000 Optima_20236819,PULL CUT 25g
MHL944H4711C4W0AA,20923DD006,PC-LED-A-L,11.649,2,,7,8011269,2020/09/25 10:04:52,4000 Optima_20236819,PULL CUT 25g
MHL944H4711C4W0AA,20923DD006,PC-LED-A-L,11.734,2,,7,8011269,2020/09/25 10:04:52,4000 Optima_20236819,PULL CUT 25g
MHL944H4711C4W0AA,20923DD006,PC-LED-A-L,12.684,2,,7,8011269,2020/09/25 10:04:52,4000 Optima_20236819,PULL CUT 25g
MHL944H4711C4W0AA,20923DD006,PC-LED-P-P,11.158,2,,7,8011269,2020/09/25 10:08:30,4000 Optima_20236819,PULL CUT 25g
MHL944H4711C4W0AA,20923DD006,PC-LED-P-P,11.580,2,,7,8011269,2020/09/25 10:08:30,4000 Optima_20236819,PULL CUT 25g
