
"TESTER","4000 Optima","20236819"
"DATE","2020/08/26"
"TIME","18:42:53"
"TESTGROUP","BALL SHEAR 250g"
"Product","CLU028H0701C4-000        20825DD002"
"Operator","8011425"
"Bonder","1"
"Chip-Place","BS-LED-Cathode"
"USERFIELD5",""
"USERFIELD6",""
"USERFIELD7",""
"USERFIELD8",""
"USERFIELD9",""
"USERFIELD10",""
"TEST",55.294,"4",""
"TEST",57.155,"4",""
"TEST",56.020,"4",""
"TEST",51.835,"4",""
"TEST",55.827,"4",""
"TEST",52.983,"4",""
"TEST",55.683,"4",""
"TEST",57.841,"4",""
"TEST",54.028,"4",""
"TEST",55.174,"4",""
