
"TESTER","4000 Optima","20236819"
"DATE","2020/08/26"
"TIME","10:38:27"
"TESTGROUP","DIE SHEAR 2.0KG"
"Product","CLU028H0701C4-000        20825DD002"
"Operator","8010708"
"Bonder","328"
"Chip-Place","DS-LED-Blue"
"USERFIELD5",""
"USERFIELD6",""
"USERFIELD7",""
"USERFIELD8",""
"USERFIELD9",""
"USERFIELD10",""
"TEST",663.73,"2",""
"TEST",729.70,"2",""
"TEST",553.03,"2",""
"TEST",369.12,"2",""
"TEST",586.03,"2",""
"TEST",783.30,"2",""
"TEST",553.93,"2",""
"TEST",640.09,"2",""
"TEST",638.53,"2",""
"TEST",532.55,"2",""
