
"TESTER","4000 Optima","20236819"
"DATE","2020/08/28"
"TIME","08:53:36"
"TESTGROUP","PULL CUT 25g"
"Product","CLU04CH1212C4-000        20827DD001"
"Operator","8010708"
"Bonder","328"
"Chip-Place","DS-LED-Blue"
"USERFIELD5",""
"USERFIELD6",""
"USERFIELD7",""
"USERFIELD8",""
"USERFIELD9",""
"USERFIELD10",""
"TEST",965.69,"2",""
"TEST",828.35,"2",""
"TEST",880.67,"2",""
"TEST",901.79,"2",""
"TEST",1061.5,"2",""
"TEST",659.28,"2",""
"TEST",727.90,"2",""
"TEST",943.57,"2",""
"TEST",1098.3,"2",""
"TEST",789.79,"2",""
