
"TESTER","4000 Optima","20236819"
"DATE","2020/09/25"
"TIME","11:19:56"
"TESTGROUP","BALL SHEAR 250g"
"Product","MHL944H4711C4W0AA        20923DD010"
"Operator","8011269"
"Bonder","7"
"Chip-Place","BS-LED-Anode"
"USERFIELD5",""
"USERFIELD6",""
"USERFIELD7",""
"USERFIELD8",""
"USERFIELD9",""
"USERFIELD10",""
"TEST",45.604,"4",""
"TEST",43.339,"4",""
"TEST",47.477,"4",""
"TEST",44.596,"4",""
"TEST",44.759,"4",""
