
"TESTER","4000 Optima","20236819"
"DATE","2020/09/25"
"TIME","09:46:41"
"TESTGROUP","DIE SHEAR 400G"
"Product","MHL944H4711C4W0AA        20923DD010"
"Operator","8011512"
"Bonder","334"
"Chip-Place","DS-ZD"
"USERFIELD5",""
"USERFIELD6",""
"USERFIELD7",""
"USERFIELD8",""
"USERFIELD9",""
"USERFIELD10",""
"TEST",94.217,"2",""
"TEST",95.132,"2",""
"TEST",94.125,"2",""
"TEST",92.607,"2",""
