
"TESTER","4000 Optima","20236819"
"DATE","2020/09/25"
"TIME","16:11:16"
"TESTGROUP","PULL CUT 25g"
"Product","MHL944H4711C4W0AA        20924DD012"
"Operator","8011269"
"Bonder","9"
"Chip-Place","PC-LED-C-L"
"USERFIELD5",""
"USERFIELD6",""
"USERFIELD7",""
"USERFIELD8",""
"USERFIELD9",""
"USERFIELD10",""
"TEST",11.450,"2",""
"TEST",11.466,"2",""
"TEST",11.380,"2",""
"TEST",11.390,"2",""
"TEST",11.503,"2",""
"TEST",11.758,"2",""
"TEST",11.009,"2",""
"TEST",11.281,"2",""
"TEST",11.180,"2",""
"TEST",10.976,"2",""
