
"TESTER","4000 Optima","20236819"
"DATE","2020/09/11"
"TIME","13:22:37"
"TESTGROUP","BALL SHEAR 250g"
"Product","CLU028H0701C4-000        20903DD005"
"Operator","8011425"
"Bonder","1"
"Chip-Place","BS-ZD-Ball"
"USERFIELD5",""
"USERFIELD6",""
"USERFIELD7",""
"USERFIELD8",""
"USERFIELD9",""
"USERFIELD10",""
"TEST",58.375,"4",""
"TEST",53.875,"4",""
"TEST",57.853,"4",""
"TEST",53.912,"4",""
"TEST",55.766,"4",""
