
"TESTER","4000 Optima","20236819"
"DATE","2020/09/04"
"TIME","12:46:14"
"TESTGROUP","DIE SHEAR 2.0KG"
"Product","CLU028H0701C4-000        20903DD005"
"Operator","8010708"
"Bonder","328"
"Chip-Place","DS-LED-Blue"
"USERFIELD5",""
"USERFIELD6",""
"USERFIELD7",""
"USERFIELD8",""
"USERFIELD9",""
"USERFIELD10",""
"TEST",437.61,"2",""
"TEST",469.53,"2",""
"TEST",517.58,"2",""
"TEST",647.43,"2",""
"TEST",661.62,"2",""
"TEST",564.14,"2",""
"TEST",553.51,"2",""
