
"TESTER","4000 Optima","20236819"
"DATE","2020/08/26"
"TIME","18:49:26"
"TESTGROUP","BALL SHEAR 250g"
"Product","CLU028H0701C4-000        20825DD002"
"Operator","8011425"
"Bonder","1"
"Chip-Place","BS-Lead-Bump"
"USERFIELD5",""
"USERFIELD6",""
"USERFIELD7",""
"USERFIELD8",""
"USERFIELD9",""
"USERFIELD10",""
"TEST",111.95,"4",""
"TEST",96.303,"4",""
"TEST",112.87,"4",""
"TEST",97.210,"4",""
"TEST",109.29,"4",""
"TEST",106.75,"4",""
"TEST",103.79,"4",""
"TEST",117.51,"4",""
"TEST",103.42,"4",""
"TEST",95.027,"4",""
