
"TESTER","4000 Optima","20236819"
"DATE","2020/09/25"
"TIME","10:04:52"
"TESTGROUP","PULL CUT 25g"
"Product","MHL944H4711C4W0AA        20923DD006"
"Operator","8011269"
"Bonder","7"
"Chip-Place","PC-LED-A-L"
"USERFIELD5",""
"USERFIELD6",""
"USERFIELD7",""
"USERFIELD8",""
"USERFIELD9",""
"USERFIELD10",""
"TEST",11.931,"2",""
"TEST",12.044,"2",""
"TEST",12.150,"2",""
"TEST",11.939,"2",""
"TEST",11.649,"2",""
"TEST",11.734,"2",""
"TEST",12.684,"2",""
