
"TESTER","4000 Optima","20236819"
"DATE","2020/08/26"
"TIME","18:46:39"
"TESTGROUP","BALL SHEAR 250g"
"Product","CLU028H0701C4-000        20825DD002"
"Operator","8011425"
"Bonder","1"
"Chip-Place","BS-LED-Bump"
"USERFIELD5",""
"USERFIELD6",""
"USERFIELD7",""
"USERFIELD8",""
"USERFIELD9",""
"USERFIELD10",""
"TEST",64.918,"4",""
"TEST",67.179,"4",""
"TEST",63.083,"4",""
"TEST",67.434,"4",""
"TEST",68.878,"4",""
"TEST",66.963,"4",""
"TEST",67.947,"4",""
"TEST",70.557,"4",""
"TEST",66.533,"4",""
"TEST",66.618,"4",""
