
"TESTER","4000 Optima","20236819"
"DATE","2020/09/11"
"TIME","15:44:43"
"TESTGROUP","BALL SHEAR 250g"
"Product","CLU028H0701C4-000        20903DD006"
"Operator","8011425"
"Bonder","1"
"Chip-Place","BS-ZD-Ball"
"USERFIELD5",""
"USERFIELD6",""
"USERFIELD7",""
"USERFIELD8",""
"USERFIELD9",""
"USERFIELD10",""
"TEST",54.517,"4",""
"TEST",56.280,"4",""
"TEST",57.208,"4",""
"TEST",58.631,"4",""
"TEST",56.119,"4",""
