
"TESTER","4000 Optima","20236819"
"DATE","2020/09/04"
"TIME","09:41:35"
"TESTGROUP","DIE SHEAR 2.0KG"
"Product","CLU028H0701C4-000        20903DD006"
"Operator","8011512"
"Bonder","328"
"Chip-Place","DS-LED-Blue"
"USERFIELD5",""
"USERFIELD6",""
"USERFIELD7",""
"USERFIELD8",""
"USERFIELD9",""
"USERFIELD10",""
"TEST",664.43,"2",""
"TEST",537.57,"2",""
"TEST",417.08,"2",""
"TEST",274.90,"1",""
"TEST",375.72,"2",""
"TEST",399.73,"2",""
"TEST",554.72,"2",""
