
"TESTER","4000 Optima","20236819"
"DATE","2020/09/24"
"TIME","19:06:40"
"TESTGROUP","PULL CUT 25g"
"Product","MHL944H4711C4W0AA        20923DD002"
"Operator","8011269"
"Bonder","9"
"Chip-Place","PC-LED-C-L"
"USERFIELD5",""
"USERFIELD6",""
"USERFIELD7",""
"USERFIELD8",""
"USERFIELD9",""
"USERFIELD10",""
"TEST",11.124,"2",""
"TEST",10.893,"2",""
"TEST",10.960,"2",""
"TEST",10.949,"2",""
"TEST",11.194,"2",""
"TEST",10.960,"2",""
"TEST",11.369,"2",""
"TEST",10.492,"2",""
"TEST",11.766,"2",""
"TEST",10.362,"2",""
