
"TESTER","4000 Optima","20236819"
"DATE","2020/09/25"
"TIME","10:18:17"
"TESTGROUP","BALL SHEAR 250g"
"Product","MHL944H4711C4W0AA        20923DD006"
"Operator","8011269"
"Bonder","7"
"Chip-Place","BS-Lead-Bump"
"USERFIELD5",""
"USERFIELD6",""
"USERFIELD7",""
"USERFIELD8",""
"USERFIELD9",""
"USERFIELD10",""
"TEST",107.40,"4",""
"TEST",103.87,"4",""
"TEST",94.187,"4",""
"TEST",97.354,"4",""
"TEST",96.266,"4",""
"TEST",95.448,"4",""
"TEST",100.08,"4",""
