
"TESTER","4000 Optima","20236819"
"DATE","2020/09/28"
"TIME","12:59:42"
"TESTGROUP","PULL CUT 25g"
"Product","MHL944H4711C4W0AA        20924DD017"
"Operator","8011425"
"Bonder","7"
"Chip-Place","PC-LED-A-L"
"USERFIELD5",""
"USERFIELD6",""
"USERFIELD7",""
"USERFIELD8",""
"USERFIELD9",""
"USERFIELD10",""
"TEST",12.079,"2",""
"TEST",12.011,"2",""
"TEST",12.089,"2",""
